,作答ID,用户ID,用户名,开始时间,结束时间,作答时长(秒),作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,随机元素,请选择你的性别,学校以及学院,年级,选择你所在家乡城市,您大学期间是否进行过兼职（包括实习）（）？,您对兼职的态度：,据您观察，兼职的学生学业受影响的程度如何？,是否考虑过找一份兼职？,您认为寻找兼职的困难可能有-兼职信息太少??,您认为寻找兼职的困难可能有-中介机构收费太高,您认为寻找兼职的困难可能有-担心受骗,您认为寻找兼职的困难可能有-选项难以找到心仪的兼职岗位,您认为寻找兼职的困难可能有-其他,您倾向于哪些类型的兼职？-工资高的兼职,您倾向于哪些类型的兼职？-与专业贴近的兼职,您倾向于哪些类型的兼职？-锻炼个人能力的兼职,您倾向于哪些类型的兼职？-自由度高的兼职,您倾向于哪些类型的兼职？-其他,您倾向于何时兼职?,您预期的兼职月薪是？,您未选择去兼职的原因是？-以学业为重,您未选择去兼职的原因是？-没有时间精力,您未选择去兼职的原因是？-有明确的人生规划,您未选择去兼职的原因是？-认为兼职没有意义，得不到锻炼,您未选择去兼职的原因是？-不了解或不感兴趣,您从事过几份兼职？,您曾从事的兼职的类型是-家教,您曾从事的兼职的类型是-校内助教,您曾从事的兼职的类型是-服务行业（含：餐厅、书店等实体店工作）,您曾从事的兼职的类型是-推销代理,您曾从事的兼职的类型是-企业实习?,您曾从事的兼职的类型是-体力劳动,您曾从事的兼职的类型是-其他兼职,您兼职的主要目的-赚取收入,您兼职的主要目的-锻炼能力,您兼职的主要目的-积累工作经验，为就业做准备,您兼职的主要目的-满足个人爱好（旅行、游戏、恋爱等,您兼职的主要目的-充实业余时间?????,您兼职的主要目的-其他,您获得兼职信息的途径：-线下海报或广告,您获得兼职信息的途径：-专门中介机构,您获得兼职信息的途径：-老师或同学介绍,您获得兼职信息的途径：-网络信息?,您获得兼职信息的途径：-主动向招聘方询问,您获得兼职信息的途径：-其他,您倾向于何时兼职?.1,您当时的兼职月薪是？,本题检测是否认真作答，你如何看待大学生就业形势,您有过哪些被骗经历-网络兼职陷阱（刷单、打字、APP试玩点赞等）,您有过哪些被骗经历-中介坑骗,您有过哪些被骗经历-虚假招聘信息,您有过哪些被骗经历-拖欠工资,您有过哪些被骗经历-其他方式被骗,您有过哪些被骗经历-无被骗经历,您受骗后采取的措施是什么,通过兼职您有哪些收获-专业水平,通过兼职您有哪些收获-常用技能,通过兼职您有哪些收获-沟通交流,通过兼职您有哪些收获-人情世故,通过兼职您有哪些收获-忍耐毅力,通过兼职您有哪些收获-职场经验,通过兼职您有哪些收获-其他收获,您的父母对于兼职的态度是什么样的？,校内与校外兼职，您倾向于哪个？,您在寻找校内兼职过程中遇到的困难有？-校内兼职机会少,您在寻找校内兼职过程中遇到的困难有？-校内兼职信息闭塞,您在寻找校内兼职过程中遇到的困难有？-校内兼职报酬低,您在寻找校内兼职过程中遇到的困难有？-没有心仪的兼职岗位,您在寻找校内兼职过程中遇到的困难有？-其他,校园内服务性兼职和科研或助教岗位您倾向于哪一个,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职机会少,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职信息闭塞,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职报酬低,11.3您在寻找校外兼职过程中遇到的困难有？-没有心仪的兼职岗位,11.3您在寻找校外兼职过程中遇到的困难有？-距离、时间等原因,11.3您在寻找校外兼职过程中遇到的困难有？-其他,校园外兼职岗位您倾向于哪一个,是否进行过或者准备进行企业实习？,您获取实习招聘信息的主要途径？（选1?3个）-学校推荐,您获取实习招聘信息的主要途径？（选1?3个）-自己找中介,您获取实习招聘信息的主要途径？（选1?3个）-学姐学长内推,您获取实习招聘信息的主要途径？（选1?3个）-教育机构内推,您获取实习招聘信息的主要途径？（选1?3个）-自己关注企业招聘信息,您获取实习招聘信息的主要途径？（选1?3个）-其他,您的实习时间是多久呢？,对于实习选择来讲，什么是您最看重的呢？,您实习的地点在？,您做实习工作与您的专业相关性是？,您认为您的实习的时间一般多久为宜呢？,对于实习来讲，什么是您相对看重的呢？？,您实习的地点更看重什么呢？,您希望您的实习工作与您的专业相关性是？,您觉得兼职对学业的影响程度是？,经历过兼职之后您对兼职的态度是？,您认为在您从事兼职的过程中受到的待遇是否公平？,您遇到过哪些不公平现象？-分配不均,您遇到过哪些不公平现象？-专业质疑,您遇到过哪些不公平现象？-抢功背锅,您遇到过哪些不公平现象？-加班压榨,您遇到过哪些不公平现象？-刁难排挤???,您遇到过哪些不公平现象？-其他不公平现象,您遇到的兼职单位对大学生有些哪要求-性别要求,您遇到的兼职单位对大学生有些哪要求-专业要求,您遇到的兼职单位对大学生有些哪要求-技能要求?,您遇到的兼职单位对大学生有些哪要求-院校要求,您遇到的兼职单位对大学生有些哪要求-地区要求,您遇到的兼职单位对大学生有些哪要求-民族要求,您遇到的兼职单位对大学生有些哪要求-外貌要求,您遇到的兼职单位对大学生有些哪要求-其他要求,您认为兼职对以后的职业选择是否有帮助？,兼职后，对于以后职业选择的方向是,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供很多兼职信息??,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-设立了专门机构，规范校内外兼职招聘市场?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮助学生维护合法权益?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供许多校内的兼职岗位,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮忙联系实习单位?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-不了解,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-其他,在您看来，您的大学着重培养学生哪些方面的能力？-逻辑思维,在您看来，您的大学着重培养学生哪些方面的能力？-提升眼界,在您看来，您的大学着重培养学生哪些方面的能力？-专业知识,在您看来，您的大学着重培养学生哪些方面的能力？-专业技能应用,在您看来，您的大学着重培养学生哪些方面的能力？-德智体美劳全面发展,在您看来，您的大学着重培养学生哪些方面的能力？-其他能力,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业理论扎实,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业技能丰富,在您看来，招聘单位通常更青睐具备哪些特点的人才？-涉猎专业多元,在您看来，招聘单位通常更青睐具备哪些特点的人才？-较强的应变能力,您对未来工作的期望：
58,LOyO1oXM,xLVjRXlL,Y*31,2022-2-16 17:04,2022-2-16 17:10,367,1,NriUJr,大学生兼职调查,223.104.38.145,116.324861,40.007396,北京市,市辖区,MOBILE,Android,Chrome,393px*851px,,女,清华大学 工业工程系,大四,山东省，淄博市,是,,,,,,,,,,,,,,,,,,,,,4-7份,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,寒暑假,1001?2000元,非常不满意,0,0,0,0,0,1,,0,1,1,1,0,1,0,支持,校内,0,1,0,0,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,进行过,1,0,0,0,0,0,一到二个月,公司层次和品牌形象,一线城市,密切密切,,,,,6,6,公平,,,,,,,0,1,1,1,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,满足自我实现需要（激发潜能，实现自己的价值）
59,7YpQgjzM,BMDxnyGM,彼*千年,2022-2-16 17:05,2022-2-16 17:10,297,1,NriUJr,大学生兼职调查,150.255.126.220,110.374036,19.999485,海南省,海口市,MOBILE,Android,weixin,360px*800px,,女,湖南大学 新闻与传播学院,大一,湖南省，长沙市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,周末,501-1000元,非常不满意,0,0,0,0,1,0,寻求家长、老师帮助,0,1,1,0,1,0,0,支持,校内,1,1,0,0,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,5,6,公平,,,,,,,1,1,1,1,0,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
60,Mr5nbGke,JekpjVjM,cdm****X17u4,2022-2-16 16:59,2022-2-16 17:08,528,1,NriUJr,大学生兼职调查,182.240.144.80,102.757674,24.117134,云南省,玉溪市,MOBILE,Android,weixin,360px*800px,,女,北京科技大学 经管学院,大二,云南省，昆明市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,周末,1001?2000元,非常不满意,0,0,0,0,0,1,,0,1,1,1,0,1,0,支持,校外,,,,,,,1,0,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,一到二个月,可以留用,学校所在城市,较多联系,5,5,存在较少不公平现象,,,,,,,1,1,1,0,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,满足自我实现需要（激发潜能，实现自己的价值）
61,M9X0n49e,kMrmzO6e,主*,2022-2-16 16:56,2022-2-16 17:06,616,1,NriUJr,大学生兼职调查,120.228.138.248,113.04335,28.12464,湖南省,长沙市,MOBILE,Android,Chrome,360px*720px,,男,中国科学院大学物理学院,博士,广东省，广州市,是,,,,,,,,,,,,,,,,,,,,,10份以上,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,周末,5000元以上,非常不满意,0,0,0,0,0,1,,1,0,1,1,1,0,0,中立,校内,0,0,0,1,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,0,0,0,1,0,大于六个月,与专业的相关性,一线城市,密切密切,,,,,4,7,无所谓,,,,,,,1,0,1,1,1,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
62,7AxO01zM,5LmWEKgM,H**el,2022-2-16 17:03,2022-2-16 17:06,180,1,NriUJr,大学生兼职调查,60.209.250.112,120.380589,36.071726,山东省,青岛市,MOBILE,Android,weixin,363px*797px,,女,北京师范大学,大一,山东省，青岛市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,寒暑假,2001-3000 元,非常不满意,1,0,0,0,0,0,其他,0,0,1,1,0,1,0,支持,校外,,,,,,,0,0,0,0,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,一线城市,较多联系,5,5,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,受到尊重（工作体面有尊严
63,MRD6r01L,0eyoRnV7,cdm****DNnFe,2022-2-16 17:00,2022-2-16 17:06,328,1,NriUJr,大学生兼职调查,14.221.116.82,114.04639,22.97345,广东省,东莞市,MOBILE,Android,Chrome,393px*851px,,男,华南农业大学,大二,广东省，揭阳市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,寒暑假,1001?2000元,非常不满意,0,0,0,0,0,1,,0,1,1,0,1,0,0,支持,校外,,,,,,,0,0,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,较多联系,4,5,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,满足自我实现需要（激发潜能，实现自己的价值）
64,eEKA0R87,ve82Kaw7,cdm****qXXy9,2022-2-16 16:59,2022-2-16 17:02,200,1,NriUJr,大学生兼职调查,111.9.232.5,102.99011,29.99706,四川省,雅安市,COMPUTER,Windows,Chrome,1536px*864px,,女,四川大学锦江学院东坡学院,大四,四川省，成都市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,寒暑假,2001-3000 元,非常不满意,0,0,0,0,0,1,,0,0,1,0,1,0,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,与专业的相关性,家乡城市,较多联系,4,3,存在较多不公平现象,1,0,1,1,1,0,0,0,0,0,1,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
65,MDPxxQ9M,aMgk0dnM,我*猫呢,2022-2-16 16:43,2022-2-16 16:47,244,1,NriUJr,大学生兼职调查,106.7.184.52,115.91235,28.70294,江西省,南昌市,COMPUTER,Windows,Firefox,2277px*1280px,,男,北京科技大学 经济管理学院,大三,江西省，南昌市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,寒暑假,3001?5000元,非常不满意,0,0,0,0,0,1,,0,0,1,1,1,0,0,支持,校外,,,,,,,0,0,1,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,1,0,1,0,一到二个月,实习条件和薪资待遇,家乡城市,较少联系,,,,,2,6,公平,,,,,,,0,0,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
66,LVJrrRbL,DMxwxqKe,cdm****pDM3d,2022-2-16 16:41,2022-2-16 16:42,73,1,NriUJr,大学生兼职调查,219.130.233.24,113.20262,23.13338,广东省,佛山市,MOBILE,Android,Chrome,363px*797px,,女,华南师范大学,大二,广东省，佛山市,否,推荐,5,有过,1,0,1,0,0,1,1,0,0,0,周末,1001?2000元,,,,,,,,,,,,,,,,,,,,,,,,,,,,非常不满意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,满足安全需要（工作稳定，很少有焦虑）
67,en9gg3WL,G7XkQv8M,cdm****Y7bub,2022-2-16 16:37,2022-2-16 16:41,246,1,NriUJr,大学生兼职调查,111.199.81.103,116.513984,39.911051,北京市,市辖区,MOBILE,Android,weixin,360px*792px,,女,首都师范大学政法学院,研一,河南省，周口市,是,,,,,,,,,,,,,,,,,,,,,1份,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,寒暑假,501-1000元,非常不满意,0,0,0,0,0,1,,1,0,1,0,0,0,0,支持,校内,0,0,0,1,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,3,3,存在较少不公平现象,,,,,,,1,1,0,1,0,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
68,e4BAAwx7,kMrm2pEe,cdm****6rKPg,2022-2-16 16:36,2022-2-16 16:40,260,1,NriUJr,大学生兼职调查,223.155.31.105,110.44395,26.561499,湖南省,邵阳市,MOBILE,Android,Chrome,360px*780px,,男,北京中医药大学针灸推拿学院,大一,湖南省，邵阳市,是,,,,,,,,,,,,,,,,,,,,,1份,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,周末,501-1000元,非常不满意,0,0,0,0,0,1,,0,0,1,1,0,0,0,支持,校内,1,0,1,1,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,5,6,公平,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,满足自我实现需要（激发潜能，实现自己的价值）
69,eyPbbBQL,J7Brv2n7,cdm****MhewR,2022-2-16 16:32,2022-2-16 16:36,232,1,NriUJr,大学生兼职调查,115.199.133.219,120.159231,30.26454,浙江省,杭州市,MOBILE,Android,weixin,400px*880px,,女,同济大学艺传学院,大二,浙江省，杭州市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,周末,500元及以下,非常不满意,0,0,0,0,0,1,,1,0,1,1,0,0,0,支持,校内,1,1,0,0,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,准备进行,,,,,,,,,,,二到四个月,公司层次和品牌形象,学校所在城市,密切密切,5,5,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
70,LVJrrXkL,VMJqgxke,篮*少年,2022-2-16 16:29,2022-2-16 16:33,239,1,NriUJr,大学生兼职调查,182.118.235.125,115.687729,32.189293,河南省,信阳市,MOBILE,Android,Chrome,360px*780px,,男,郑州大学   商学院,大二,河南省，信阳市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,寒暑假,3001?5000元,非常不满意,0,0,0,0,0,1,,0,0,1,1,1,0,0,支持,校外,,,,,,,1,0,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,四到六个月,与专业的相关性,一线城市,密切密切,6,7,存在较少不公平现象,,,,,,,1,0,0,0,0,0,1,0,很有帮助,正式职业之外可以继续保持该兼职,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,受到尊重（工作体面有尊严
71,M28AAzqL,QL0KZgN7,cdm****sdBjw,2022-2-16 16:26,2022-2-16 16:31,290,1,NriUJr,大学生兼职调查,117.136.8.131,121.480659,31.253671,上海市,市辖区,MOBILE,Android,weixin,393px*824px,,女,华东理工大学商学院,大三,上海市，市辖区,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,工作日,2001-3000 元,非常不满意,0,0,0,0,0,1,,1,0,1,1,0,1,0,支持,校外,,,,,,,0,0,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,1,1,0,0,0,一到二个月,公司层次和品牌形象,一线城市,密切密切,,,,,5,6,公平,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
72,Mo122Y6L,xLVr8PlL,cdm****vMQLs,2022-2-16 16:23,2022-2-16 16:25,139,1,NriUJr,大学生兼职调查,101.248.132.34,91.151382,29.654635,西藏自治区,拉萨市,MOBILE,Android,weixin,381px*824px,,女,中国传媒大学人文学院,大一,西藏自治区，昌都市,否,推荐,2,有过,1,0,1,1,0,1,1,1,0,0,寒暑假,5000元以上,,,,,,,,,,,,,,,,,,,,,,,,,,,,非常不满意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
73,LwPDD36e,Ke5G0o47,cdm****YwnpF,2022-2-16 16:19,2022-2-16 16:23,209,1,NriUJr,大学生兼职调查,39.154.168.28,109.9327,40.446592,内蒙古自治区,鄂尔多斯市,COMPUTER,Windows,Chrome,1280px*720px,,女,内蒙古大学经济管理学院,大四,内蒙古自治区，鄂尔多斯市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,周末,501-1000元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,0,0,1,1,1,0,中立,校内,1,0,1,1,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,0,0,0,1,0,一到二个月,实习条件和薪资待遇,学校所在城市,密切密切,,,,,6,6,存在较少不公平现象,,,,,,,1,1,1,1,1,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
74,e4BAAZa7,RMW0RBE7,cdm****IWcDG,2022-2-16 16:17,2022-2-16 16:22,315,1,NriUJr,大学生兼职调查,183.206.163.163,118.85053,31.937295,江苏省,南京市,MOBILE,Android,weixin,400px*867px,,女,南京师范大学,研二,江苏省，南京市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,工作日,1001?2000元,非常不满意,0,0,0,0,0,1,,1,0,1,0,0,1,0,支持,校外,,,,,,,0,0,1,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,1,0,1,0,二到四个月,公司层次和品牌形象,学校所在城市,密切密切,,,,,5,6,存在较少不公平现象,,,,,,,1,1,1,0,0,0,0,0,很有帮助,正式职业不会选择少数做过的兼职,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
75,LwPDDp1e,4enRE6We,cdm****Q6h2x,2022-2-16 16:12,2022-2-16 16:16,232,1,NriUJr,大学生兼职调查,27.187.138.115,114.161028,38.85708,河北省,保定市,MOBILE,Android,weixin,393px*873px,,女,北京大学 经理管理学院,研一,河北省，保定市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,工作日,3001?5000元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,1,0,0,0,0,1,0,中立,校外,,,,,,,1,1,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,0,0,1,0,1,0,二到四个月,与专业的相关性,一线城市,密切密切,,,,,5,5,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
76,en9gg4nL,9LQJr2ve,咖*咖*,2022-2-16 16:07,2022-2-16 16:11,253,1,NriUJr,大学生兼职调查,117.136.59.33,125.209578,44.423274,吉林省,长春市,MOBILE,Android,weixin,393px*873px,,女,北京师范大学心理学部,研一,吉林省，长春市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,工作日,1001?2000元,非常不满意,0,0,0,0,0,1,,1,1,1,1,0,0,0,中立,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,1,1,0,0,0,二到四个月,实习条件和薪资待遇,一线城市,较多联系,,,,,3,6,公平,,,,,,,0,1,1,1,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,满足安全需要（工作稳定，很少有焦虑）
77,MgErr4lL,5M2AVZ2e,Y*个歪,2022-2-16 16:07,2022-2-16 16:11,231,1,NriUJr,大学生兼职调查,180.112.250.160,120.247581,31.506385,江苏省,无锡市,COMPUTER,Mac OS X,Safari,1728px*1117px,,女,中国传媒大学音乐与录音艺术学院,大一,江苏省，无锡市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,寒暑假,1001?2000元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,0,1,0,1,1,0,支持,校外,,,,,,,1,1,1,1,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,二到四个月,可以给出实习证明即可,学校所在城市,较多联系,5,5,存在较多不公平现象,1,0,0,1,1,0,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
78,7BGOOQzL,me3AJy97,cdm****FJSMv,2022-2-16 16:03,2022-2-16 16:09,325,1,NriUJr,大学生兼职调查,111.8.157.88,111.309907,27.001899,湖南省,邵阳市,COMPUTER,Windows,Chrome,1494px*934px,,女,哈尔滨工程大学经济管理学院,大二,湖南省，邵阳市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,寒暑假,1001?2000元,非常不满意,0,0,0,0,0,1,,0,0,0,1,0,0,0,支持,校外,,,,,,,0,1,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,一到二个月,公司层次和品牌形象,家乡城市,密切密切,6,3,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,基本没有帮助,,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
79,ev9llbVL,BepJbk37,cdm****z7EQM,2022-2-16 16:06,2022-2-16 16:08,126,1,NriUJr,大学生兼职调查,223.104.15.76,118.8721019,42.2645083,内蒙古自治区,赤峰市,MOBILE,iOS,weixin,390px*844px,,女,吉林大学东北亚学院,研一,内蒙古自治区，赤峰市,否,推荐,2,有过,1,0,1,1,0,1,1,1,1,0,寒暑假,2001-3000 元,,,,,,,,,,,,,,,,,,,,,,,,,,,,非常不满意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
80,ekqyyDQ7,DMxzW0rL,cdm****f5qFf,2022-2-16 15:59,2022-2-16 16:02,179,1,NriUJr,大学生兼职调查,103.216.42.202,116.305689,39.984712,北京市,市辖区,MOBILE,Android,Chrome,360px*748px,,女,中国政法大学,大四,山西省，忻州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,节假日,501-1000元,非常不满意,1,0,1,0,0,0,忍气吞声，自认倒霉,0,0,0,1,0,1,0,支持,校内,0,1,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,学校所在城市,较多联系,4,5,存在较少不公平现象,,,,,,,0,1,1,1,1,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
81,Lz9lloK7,yevXadA7,cdm****YhEok,2022-2-16 15:58,2022-2-16 16:02,193,1,NriUJr,大学生兼职调查,125.45.110.138,112.507536,32.998947,河南省,南阳市,MOBILE,Android,weixin,360px*792px,,女,西安交通大学管理学院,大二,河南省，南阳市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,工作日,501-1000元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,0,1,1,0,0,0,支持,校内,0,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,公司层次和品牌形象,一线城市,较多联系,4,6,公平,,,,,,,0,1,1,1,1,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
