,作答ID,用户ID,用户名,开始时间,结束时间,作答时长(秒),作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,随机元素,请选择你的性别,学校以及学院,年级,选择你所在家乡城市,您大学期间是否进行过兼职（包括实习）（）？,您对兼职的态度：,据您观察，兼职的学生学业受影响的程度如何？,是否考虑过找一份兼职？,您认为寻找兼职的困难可能有-兼职信息太少??,您认为寻找兼职的困难可能有-中介机构收费太高,您认为寻找兼职的困难可能有-担心受骗,您认为寻找兼职的困难可能有-选项难以找到心仪的兼职岗位,您认为寻找兼职的困难可能有-其他,您倾向于哪些类型的兼职？-工资高的兼职,您倾向于哪些类型的兼职？-与专业贴近的兼职,您倾向于哪些类型的兼职？-锻炼个人能力的兼职,您倾向于哪些类型的兼职？-自由度高的兼职,您倾向于哪些类型的兼职？-其他,您倾向于何时兼职?,您预期的兼职月薪是？,您未选择去兼职的原因是？-以学业为重,您未选择去兼职的原因是？-没有时间精力,您未选择去兼职的原因是？-有明确的人生规划,您未选择去兼职的原因是？-认为兼职没有意义，得不到锻炼,您未选择去兼职的原因是？-不了解或不感兴趣,您从事过几份兼职？,您曾从事的兼职的类型是-家教,您曾从事的兼职的类型是-校内助教,您曾从事的兼职的类型是-服务行业（含：餐厅、书店等实体店工作）,您曾从事的兼职的类型是-推销代理,您曾从事的兼职的类型是-企业实习?,您曾从事的兼职的类型是-体力劳动,您曾从事的兼职的类型是-其他,您兼职的主要目的-赚取收入,您兼职的主要目的-锻炼能力,您兼职的主要目的-积累工作经验，为就业做准备,您兼职的主要目的-满足个人爱好（旅行、游戏、恋爱等,您兼职的主要目的-充实业余时间?????,您兼职的主要目的-其他,您获得兼职信息的途径：-线下海报或广告,您获得兼职信息的途径：-专门中介机构,您获得兼职信息的途径：-老师或同学介绍,您获得兼职信息的途径：-网络信息?,您获得兼职信息的途径：-主动向招聘方询问,您获得兼职信息的途径：-其他,您倾向于何时兼职?.1,您当时的兼职月薪是？,本题检测是否认真作答，你如何看待大学生就业形势,您有过哪些被骗经历-网络兼职陷阱（刷单、打字、APP试玩点赞等）,您有过哪些被骗经历-中介坑骗,您有过哪些被骗经历-虚假招聘信息,您有过哪些被骗经历-拖欠工资,您有过哪些被骗经历-其他方式被骗,您有过哪些被骗经历-无被骗经历,您受骗后采取的措施是什么,通过兼职您有哪些收获-专业水平,通过兼职您有哪些收获-常用技能,通过兼职您有哪些收获-沟通交流,通过兼职您有哪些收获-人情世故,通过兼职您有哪些收获-忍耐毅力,通过兼职您有哪些收获-职场经验,通过兼职您有哪些收获-其他,您的父母对于兼职的态度是什么样的？,校内与校外兼职，您倾向于哪个？,您在寻找校内兼职过程中遇到的困难有？-校内兼职机会少,您在寻找校内兼职过程中遇到的困难有？-校内兼职信息闭塞,您在寻找校内兼职过程中遇到的困难有？-校内兼职报酬低,您在寻找校内兼职过程中遇到的困难有？-没有心仪的兼职岗位,您在寻找校内兼职过程中遇到的困难有？-其他,校园内服务性兼职和科研或助教岗位您倾向于哪一个,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职机会少,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职信息闭塞,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职报酬低,11.3您在寻找校外兼职过程中遇到的困难有？-没有心仪的兼职岗位,11.3您在寻找校外兼职过程中遇到的困难有？-距离、时间等原因,11.3您在寻找校外兼职过程中遇到的困难有？-其他,校园外兼职岗位您倾向于哪一个,是否进行过或者准备进行企业实习？,您获取实习招聘信息的主要途径？（选1?3个）-学校推荐,您获取实习招聘信息的主要途径？（选1?3个）-自己找中介,您获取实习招聘信息的主要途径？（选1?3个）-学姐学长内推,您获取实习招聘信息的主要途径？（选1?3个）-教育机构内推,您获取实习招聘信息的主要途径？（选1?3个）-自己关注企业招聘信息,您获取实习招聘信息的主要途径？（选1?3个）-其他,您的实习时间是多久呢？,对于实习选择来讲，什么是您最看重的呢？,您实习的地点在？,您做实习工作与您的专业相关性是？,您认为您的实习的时间一般多久为宜呢？,对于实习来讲，什么是您相对看重的呢？？,您实习的地点更看重什么呢？,您希望您的实习工作与您的专业相关性是？,您觉得兼职对学业的影响程度是？,经历过兼职之后您对兼职的态度是？,您认为在您从事兼职的过程中受到的待遇是否公平？,您遇到过哪些不公平现象？-分配不均,您遇到过哪些不公平现象？-专业质疑,您遇到过哪些不公平现象？-抢功背锅,您遇到过哪些不公平现象？-加班压榨,您遇到过哪些不公平现象？-刁难排挤???,您遇到过哪些不公平现象？-其他,您遇到的兼职单位对大学生有些哪要求-性别要求,您遇到的兼职单位对大学生有些哪要求-专业要求,您遇到的兼职单位对大学生有些哪要求-技能要求?,您遇到的兼职单位对大学生有些哪要求-院校要求,您遇到的兼职单位对大学生有些哪要求-地区要求,您遇到的兼职单位对大学生有些哪要求-民族要求,您遇到的兼职单位对大学生有些哪要求-外貌要求,您遇到的兼职单位对大学生有些哪要求-其他要求,您认为兼职对以后的职业选择是否有帮助？,兼职后，对于以后职业选择的方向是,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供很多兼职信息??,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-设立了专门机构，规范校内外兼职招聘市场?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮助学生维护合法权益?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供许多校内的兼职岗位,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮忙联系实习单位?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-不了解,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-其他,在您看来，您的大学着重培养学生哪些方面的能力？-逻辑思维,在您看来，您的大学着重培养学生哪些方面的能力？-提升眼界,在您看来，您的大学着重培养学生哪些方面的能力？-专业知识,在您看来，您的大学着重培养学生哪些方面的能力？-专业技能应用,在您看来，您的大学着重培养学生哪些方面的能力？-德智体美劳全面发展,在您看来，您的大学着重培养学生哪些方面的能力？-其他,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业理论扎实,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业技能丰富,在您看来，招聘单位通常更青睐具备哪些特点的人才？-涉猎专业多元,在您看来，招聘单位通常更青睐具备哪些特点的人才？-较强的应变能力,您对未来工作的期望：
57,eP2O4WX7,0eyoOgB7,cdm****2R96W,2022-02-16 14:32:19,2022-02-16 14:38:00,341,1,NriUJr,大学生兼职调查,180.136.134.196,108.3372000,22.8582600,广西壮族自治区,南宁市,COMPUTER,Windows,Chrome,1440px*900px,,女,广西中医药大学公共卫生与管理学院,大四,广西壮族自治区，南宁市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,寒暑假,3001?5000元,非常不满意,0,0,0,0,0,1,,0,0,1,1,1,0,0,支持,校外,,,,,,,0,0,0,0,1,0,时间短暂来钱快上手快的兼职,进行过,1,0,0,0,1,0,二到四个月,与专业的相关性,学校所在城市,密切密切,,,,,5,6,存在较少不公平现象,,,,,,,1,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
58,LGBAr4k7,Bep9oJxM,陈*禾,2022-02-16 14:33:40,2022-02-16 14:36:25,165,1,NriUJr,大学生兼职调查,112.17.237.255,120.5462832,27.6030265,浙江省,温州市,MOBILE,iOS,weixin,375px*812px,,女,华中科技大学管理学院,大四,浙江省，温州市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,工作日,5000元以上,非常不满意,0,0,0,0,0,1,,1,1,1,1,1,1,0,支持,校外,,,,,,,0,0,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,0,0,0,0,1,0,二到四个月,与专业的相关性,一线城市,密切密切,,,,,6,5,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,1,很有帮助,正式职业希望继续从事兼职做过的职业,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,满足自我实现需要（激发潜能，实现自己的价值）
59,Lz9lQ3k7,z7AXgWAM,SO***X44,2022-02-16 14:32:14,2022-02-16 14:35:31,197,1,NriUJr,大学生兼职调查,112.4.194.95,120.5494500,32.4223340,江苏省,南通市,MOBILE,Android,Chrome,360px*780px,,女,江苏建筑职业技术学院,大三,江苏省，南通市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,寒暑假,1001?2000元,非常不满意,1,0,0,0,0,0,向相关部门投诉,1,0,1,1,0,0,0,支持,校内,1,1,1,0,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,准备进行,,,,,,,,,,,四到六个月,实习条件和薪资待遇,家乡城市,密切密切,7,6,公平,,,,,,,1,1,1,0,1,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
60,LwPDr92e,qM6BPXJM,cdm****iYuMh,2022-02-16 14:31:46,2022-02-16 14:34:16,150,1,NriUJr,大学生兼职调查,183.197.241.149,114.8523180,38.0156000,河北省,石家庄市,MOBILE,Android,weixin,360px*780px,,女,浙江理工大学,大三,河北省，石家庄市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,节假日,1001?2000元,非常不满意,1,0,1,0,0,0,向相关部门投诉,1,0,0,0,0,1,0,支持,校外,,,,,,,0,1,0,0,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,较多联系,4,5,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,受到尊重（工作体面有尊严
61,LQ8mdxW7,veEAA2Ke,cdm****Kci7C,2022-02-16 14:20:53,2022-02-16 14:23:35,162,1,NriUJr,大学生兼职调查,202.98.13.212,125.3063090,43.8843250,吉林省,长春市,MOBILE,Android,Chrome,360px*792px,,男,吉林大学基础医学院招生办,研二,河北省，沧州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,周末,501-1000元,非常不满意,0,0,0,0,0,1,,0,0,1,0,0,0,0,支持,校内,0,0,1,1,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,0,0,0,0,0,大于六个月,与专业的相关性,学校所在城市,密切密切,,,,,7,6,公平,,,,,,,0,0,0,1,0,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
62,Lz9lQ9O7,yev4oQ79,cdm****Vm0nJ,2022-02-16 14:15:48,2022-02-16 14:21:18,330,1,NriUJr,大学生兼职调查,113.214.202.166,120.6502920,30.6814346,浙江省,嘉兴市,MOBILE,iOS,weixin,414px*896px,,女,广西大学,大三,广西壮族自治区，南宁市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,寒暑假,1001?2000元,非常不满意,1,0,1,0,0,0,向相关部门投诉,1,1,1,1,1,1,0,支持,校外,,,,,,,1,0,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,1,0,1,0,四到六个月,与专业的相关性,一线城市,较多联系,,,,,5,6,存在较多不公平现象,0,1,0,1,1,0,0,1,1,0,0,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,受到尊重（工作体面有尊严
63,ev9lX93L,z7lY64LQ,叶*俊,2022-02-16 14:16:43,2022-02-16 14:20:44,241,1,NriUJr,大学生兼职调查,36.28.172.67,120.4052997,30.4552799,浙江省,嘉兴市,MOBILE,iOS,weixin,390px*844px,,男,同济大学 交通运输工程学院,研二,浙江省，杭州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,周末,501-1000元,非常不满意,1,0,1,0,0,0,忍气吞声，自认倒霉,0,0,1,1,0,0,0,支持,校内,1,0,0,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,与专业的相关性,一线城市,密切密切,4,5,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,满足自我实现需要（激发潜能，实现自己的价值）
64,ebqmRkXL,0eyky1B7,cdm****Jo4H2,2022-02-16 14:10:13,2022-02-16 14:17:23,430,1,NriUJr,大学生兼职调查,222.168.184.97,124.8012010,43.4964260,吉林省,长春市,MOBILE,Android,weixin,360px*800px,,女,长春工业大学经济管理学院,大四,吉林省，长春市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,寒暑假,2001-3000 元,非常不满意,0,0,0,0,0,1,,1,0,1,1,0,0,0,支持,校外,,,,,,,0,0,1,0,1,0,时间短暂来钱快上手快的兼职,进行过,1,0,0,1,0,0,二到四个月,实习条件和薪资待遇,一线城市,较多联系,,,,,6,6,存在较少不公平现象,,,,,,,0,0,1,0,1,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,满足自我实现需要（激发潜能，实现自己的价值）
65,eEKAYn97,ve82G5r7,北*不夏,2022-02-16 14:09:29,2022-02-16 14:16:27,418,1,NriUJr,大学生兼职调查,223.66.227.221,120.7242950,32.1617940,江苏省,南通市,MOBILE,Android,weixin,360px*800px,,女,南京信息工程大学教师教育学院,大二,江苏省，南通市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,寒暑假,2001-3000 元,非常不满意,1,0,1,0,0,0,忍气吞声，自认倒霉,0,1,1,1,1,0,0,中立,校内,1,0,0,0,1,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,一线城市,较多联系,3,4,存在较少不公平现象,,,,,,,1,0,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,受到尊重（工作体面有尊严
66,ebqmDvnL,WMR6YoxM,cdm****OSCEo,2022-02-16 14:09:34,2022-02-16 14:12:28,174,1,NriUJr,大学生兼职调查,39.144.168.56,115.9844390,28.6367530,江西省,南昌市,MOBILE,Android,weixin,360px*780px,,男,赣南师范大学物理与电子信息学院,大一,江西省，南昌市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,寒暑假,501-1000元,非常不满意,0,0,0,0,0,1,,1,1,1,1,1,0,0,支持,校外,,,,,,,1,1,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,二到四个月,可以留用,家乡城市,密切密切,6,6,公平,,,,,,,1,1,1,0,0,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,满足自我实现需要（激发潜能，实现自己的价值）
67,7AxODGPM,5LmqkDxL,cdm****iJ5ar,2022-02-16 14:02:04,2022-02-16 14:05:32,208,1,NriUJr,大学生兼职调查,117.136.41.23,113.1074300,23.0326420,广东省,佛山市,MOBILE,Android,weixin,360px*780px,,女,广东海洋大学经济与金融学院,大三,广东省，佛山市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,寒暑假,2001-3000 元,非常不满意,1,1,1,0,1,0,寻求家长、老师帮助,1,1,1,0,0,1,0,中立,校外,,,,,,,0,0,1,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,0,0,0,0,1,0,一到二个月,实习条件和薪资待遇,其他城市,密切密切,,,,,5,6,公平,,,,,,,0,1,1,1,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,满足安全需要（工作稳定，很少有焦虑）
68,M9X0gY4e,27a6AEVL,cdm****Ac9z6,2022-02-16 14:01:46,2022-02-16 14:03:49,123,1,NriUJr,大学生兼职调查,58.214.219.201,119.8671320,31.4339850,江苏省,无锡市,MOBILE,iOS,Apple WebKit,428px*926px,,男,数学与统计学院,大三,江苏省，无锡市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,寒暑假,3001?5000元,非常不满意,0,0,0,0,0,1,,1,0,1,1,0,0,0,支持,校外,,,,,,,0,0,1,0,1,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,5,5,公平,,,,,,,1,1,1,1,1,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,有归属感和社交（单位氛围暖心，与同事关系融洽）
69,M6BPyRJM,JekzgJzL,海*宝宝,2022-02-16 13:52:05,2022-02-16 13:59:02,417,1,NriUJr,大学生兼职调查,103.216.42.141,103.8070890,36.0561680,甘肃省,兰州市,MOBILE,Android,weixin,360px*800px,,女,西北大学生科院,研二,甘肃省，兰州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,节假日,1001?2000元,非常不满意,0,0,0,0,0,1,,0,1,1,1,0,0,0,支持,校外,,,,,,,0,0,1,1,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,一线城市,较多联系,4,5,存在较多不公平现象,0,0,0,1,1,0,0,0,1,0,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
70,M6BPykxM,5M2BOg2M,**喳喳,2022-02-16 13:56:14,2022-02-16 13:58:33,139,1,NriUJr,大学生兼职调查,39.144.100.98,126.5475290,44.8279680,吉林省,长春市,MOBILE,Android,weixin,393px*873px,,女,西安电子科技大学 建筑工程,大三,黑龙江省，哈尔滨市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,节假日,2001-3000 元,非常不满意,1,0,1,1,0,0,寻求家长、老师帮助,1,1,1,1,1,1,0,支持,校内,1,1,1,0,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,0,1,0,1,0,一到二个月,与专业的相关性,学校所在城市,较多联系,,,,,6,7,存在较少不公平现象,,,,,,,1,1,1,0,0,0,0,0,很有帮助,正式职业不会选择少数做过的兼职,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
71,MDPxD9lM,G7Xk1dDM,cdm****rqeFF,2022-02-16 13:48:11,2022-02-16 13:51:27,196,1,NriUJr,大学生兼职调查,120.208.98.148,112.5402140,37.8913470,山西省,太原市,MOBILE,Android,weixin,368px*792px,,女,山西大学经济管理学院,研一,山西省，太原市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,寒暑假,501-1000元,非常不满意,1,0,0,0,0,0,向相关部门投诉,0,0,0,1,1,1,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一个月,与专业的相关性,家乡城市,较多联系,4,5,公平,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
72,ev9lJgvL,kMrAJ4ye,小*,2022-02-16 13:44:08,2022-02-16 13:50:12,364,1,NriUJr,大学生兼职调查,1.68.162.246,111.7829950,38.1771410,山西省,太原市,MOBILE,Android,weixin,393px*873px,,女,太原理工大学,研二,山西省，太原市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,寒暑假,3001?5000元,非常不满意,1,0,0,0,0,0,向相关部门投诉,1,1,1,1,1,1,0,支持,校外,,,,,,,0,0,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,0,1,1,0,二到四个月,与专业的相关性,学校所在城市,密切密切,,,,,6,7,公平,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
73,MdP1AvmM,kMr5Jbye,目*,2022-02-16 13:45:08,2022-02-16 13:49:54,286,1,NriUJr,大学生兼职调查,27.149.115.140,119.5500450,26.4914360,福建省,福州市,MOBILE,Android,weixin,412px*915px,,女,浙江理工大学经济管理学院,大三,福建省，福州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,节假日,3001?5000元,非常不满意,0,0,0,0,0,1,,1,1,1,1,0,0,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,0,1,0,0,0,一到二个月,实习条件和薪资待遇,一线城市,密切密切,,,,,5,5,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
74,MgErpA5L,5LmqRqdL,cdm****BJXJ1,2022-02-16 13:47:23,2022-02-16 13:49:42,139,1,NriUJr,大学生兼职调查,120.1.27.253,114.1645000,38.1912000,河北省,石家庄市,MOBILE,Android,weixin,360px*780px,,男,邢台职业技术学院,大二,河北省，石家庄市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,寒暑假,2001-3000 元,非常不满意,0,0,0,0,0,1,,0,0,1,1,0,1,0,支持,校外,,,,,,,0,0,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,其他城市,密切密切,5,6,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,有归属感和社交（单位氛围暖心，与同事关系融洽）
75,LVJraZZL,yevl3vX7,cdm****KRvUA,2022-02-16 13:37:35,2022-02-16 13:42:51,316,1,NriUJr,大学生兼职调查,114.231.185.182,121.1332260,32.3490650,江苏省,南通市,MOBILE,Android,weixin,360px*780px,,女,武汉理工大学 管理学院,研二,江苏省，南通市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,周末,500元及以下,非常不满意,0,0,0,0,0,1,,0,0,1,1,1,0,0,中立,校外,,,,,,,0,1,0,0,1,0,时间短暂来钱快上手快的兼职,进行过,1,0,1,0,1,0,二到四个月,实习条件和薪资待遇,家乡城市,较多联系,,,,,4,5,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
76,M9X0gDde,z7lzj8xe,毒,2022-02-16 13:36:59,2022-02-16 13:42:47,348,1,NriUJr,大学生兼职调查,223.104.170.5,115.8699790,28.6728540,江西省,南昌市,MOBILE,Android,weixin,360px*780px,,男,江西师范大学，音乐学院,大二,江西省，南昌市,是,,,,,,,,,,,,,,,,,,,,,4-7份,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,节假日,2001-3000 元,非常不满意,0,1,1,0,0,0,忍气吞声，自认倒霉,0,1,1,0,1,0,0,支持,校外,,,,,,,0,0,1,0,1,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,3,6,存在较少不公平现象,,,,,,,0,0,1,0,0,0,0,0,很有帮助,正式职业之外可以继续保持该兼职,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
77,epD4JOxe,yevloEQ7,丛*宇,2022-02-16 13:34:23,2022-02-16 13:41:38,435,1,NriUJr,大学生兼职调查,117.136.58.59,125.7020620,44.5418720,吉林省,长春市,MOBILE,Android,Chrome,424px*942px,,男,吉林科技职业技术学院 汽车应用学院,大二,吉林省，长春市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,寒暑假,2001-3000 元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,1,0,1,0,0,0,0,支持,校外,,,,,,,1,1,0,0,0,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,一到二个月,与专业的相关性,家乡城市,较多联系,5,6,存在较少不公平现象,,,,,,,0,0,1,1,0,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
78,7KvOalGM,BMD1G0o7,cdm****2jMGx,2022-02-16 13:35:12,2022-02-16 13:40:56,344,1,NriUJr,大学生兼职调查,153.0.227.42,113.5561450,22.2312400,广东省,珠海市,MOBILE,Android,Chrome,393px*873px,,女,北京大学法学院,大三,北京市，市辖区,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,周末,2001-3000 元,非常不满意,0,0,0,0,0,1,,1,0,1,0,0,1,0,支持,校外,,,,,,,0,0,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,家乡城市,较多联系,6,7,公平,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
79,MWWwa4PM,QL0XJZJL,cdm****uwClS,2022-02-16 13:35:52,2022-02-16 13:40:02,250,1,NriUJr,大学生兼职调查,36.143.66.86,114.5308140,38.0243940,河北省,石家庄市,MOBILE,Android,weixin,360px*780px,,女,河北地质大学,大四,河北省，衡水市,是,,,,,,,,,,,,,,,,,,,,,4-7份,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,节假日,2001-3000 元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,1,1,1,1,0,0,0,支持,校内,1,0,1,1,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,进行过,1,0,0,0,1,0,一个月,实习条件和薪资待遇,学校所在城市,较多联系,,,,,5,6,存在较少不公平现象,,,,,,,0,1,0,1,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,满足安全需要（工作稳定，很少有焦虑）
