,作答ID,用户ID,用户名,开始时间,结束时间,作答时长(秒),作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,随机元素,请选择你的性别,学校以及学院,年级,选择你所在家乡城市,您大学期间是否进行过兼职（包括实习）（）？,您对兼职的态度：,据您观察，兼职的学生学业受影响的程度如何？,是否考虑过找一份兼职？,您认为寻找兼职的困难可能有-兼职信息太少??,您认为寻找兼职的困难可能有-中介机构收费太高,您认为寻找兼职的困难可能有-担心受骗,您认为寻找兼职的困难可能有-选项难以找到心仪的兼职岗位,您认为寻找兼职的困难可能有-其他,您倾向于哪些类型的兼职？-工资高的兼职,您倾向于哪些类型的兼职？-与专业贴近的兼职,您倾向于哪些类型的兼职？-锻炼个人能力的兼职,您倾向于哪些类型的兼职？-自由度高的兼职,您倾向于哪些类型的兼职？-其他,您倾向于何时兼职?,您预期的兼职月薪是？,您未选择去兼职的原因是？-以学业为重,您未选择去兼职的原因是？-没有时间精力,您未选择去兼职的原因是？-有明确的人生规划,您未选择去兼职的原因是？-认为兼职没有意义，得不到锻炼,您未选择去兼职的原因是？-不了解或不感兴趣,您从事过几份兼职？,您曾从事的兼职的类型是-家教,您曾从事的兼职的类型是-校内助教,您曾从事的兼职的类型是-服务行业（含：餐厅、书店等实体店工作）,您曾从事的兼职的类型是-推销代理,您曾从事的兼职的类型是-企业实习?,您曾从事的兼职的类型是-体力劳动,您曾从事的兼职的类型是-其他,您兼职的主要目的-赚取收入,您兼职的主要目的-锻炼能力,您兼职的主要目的-积累工作经验，为就业做准备,您兼职的主要目的-满足个人爱好（旅行、游戏、恋爱等,您兼职的主要目的-充实业余时间?????,您兼职的主要目的-其他,您获得兼职信息的途径：-线下海报或广告,您获得兼职信息的途径：-专门中介机构,您获得兼职信息的途径：-老师或同学介绍,您获得兼职信息的途径：-网络信息?,您获得兼职信息的途径：-主动向招聘方询问,您获得兼职信息的途径：-其他,您倾向于何时兼职?.1,您当时的兼职月薪是？,本题检测是否认真作答，你如何看待大学生就业形势,您有过哪些被骗经历-网络兼职陷阱（刷单、打字、APP试玩点赞等）,您有过哪些被骗经历-中介坑骗,您有过哪些被骗经历-虚假招聘信息,您有过哪些被骗经历-拖欠工资,您有过哪些被骗经历-其他方式被骗,您有过哪些被骗经历-无被骗经历,您受骗后采取的措施是什么,通过兼职您有哪些收获-专业水平,通过兼职您有哪些收获-常用技能,通过兼职您有哪些收获-沟通交流,通过兼职您有哪些收获-人情世故,通过兼职您有哪些收获-忍耐毅力,通过兼职您有哪些收获-职场经验,通过兼职您有哪些收获-其他,您的父母对于兼职的态度是什么样的？,校内与校外兼职，您倾向于哪个？,您在寻找校内兼职过程中遇到的困难有？-校内兼职机会少,您在寻找校内兼职过程中遇到的困难有？-校内兼职信息闭塞,您在寻找校内兼职过程中遇到的困难有？-校内兼职报酬低,您在寻找校内兼职过程中遇到的困难有？-没有心仪的兼职岗位,您在寻找校内兼职过程中遇到的困难有？-其他,校园内服务性兼职和科研或助教岗位您倾向于哪一个,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职机会少,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职信息闭塞,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职报酬低,11.3您在寻找校外兼职过程中遇到的困难有？-没有心仪的兼职岗位,11.3您在寻找校外兼职过程中遇到的困难有？-距离、时间等原因,11.3您在寻找校外兼职过程中遇到的困难有？-其他,校园外兼职岗位您倾向于哪一个,是否进行过或者准备进行企业实习？,您获取实习招聘信息的主要途径？（选1?3个）-学校推荐,您获取实习招聘信息的主要途径？（选1?3个）-自己找中介,您获取实习招聘信息的主要途径？（选1?3个）-学姐学长内推,您获取实习招聘信息的主要途径？（选1?3个）-教育机构内推,您获取实习招聘信息的主要途径？（选1?3个）-自己关注企业招聘信息,您获取实习招聘信息的主要途径？（选1?3个）-其他,您的实习时间是多久呢？,对于实习选择来讲，什么是您最看重的呢？,您实习的地点在？,您做实习工作与您的专业相关性是？,您认为您的实习的时间一般多久为宜呢？,对于实习来讲，什么是您相对看重的呢？？,您实习的地点更看重什么呢？,您希望您的实习工作与您的专业相关性是？,您觉得兼职对学业的影响程度是？,经历过兼职之后您对兼职的态度是？,您认为在您从事兼职的过程中受到的待遇是否公平？,您遇到过哪些不公平现象？-分配不均,您遇到过哪些不公平现象？-专业质疑,您遇到过哪些不公平现象？-抢功背锅,您遇到过哪些不公平现象？-加班压榨,您遇到过哪些不公平现象？-刁难排挤???,您遇到过哪些不公平现象？-其他,您遇到的兼职单位对大学生有些哪要求-性别要求,您遇到的兼职单位对大学生有些哪要求-专业要求,您遇到的兼职单位对大学生有些哪要求-技能要求?,您遇到的兼职单位对大学生有些哪要求-院校要求,您遇到的兼职单位对大学生有些哪要求-地区要求,您遇到的兼职单位对大学生有些哪要求-民族要求,您遇到的兼职单位对大学生有些哪要求-外貌要求,您遇到的兼职单位对大学生有些哪要求-其他要求,您认为兼职对以后的职业选择是否有帮助？,兼职后，对于以后职业选择的方向是,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供很多兼职信息??,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-设立了专门机构，规范校内外兼职招聘市场?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮助学生维护合法权益?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供许多校内的兼职岗位,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮忙联系实习单位?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-不了解,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-其他,在您看来，您的大学着重培养学生哪些方面的能力？-逻辑思维,在您看来，您的大学着重培养学生哪些方面的能力？-提升眼界,在您看来，您的大学着重培养学生哪些方面的能力？-专业知识,在您看来，您的大学着重培养学生哪些方面的能力？-专业技能应用,在您看来，您的大学着重培养学生哪些方面的能力？-德智体美劳全面发展,在您看来，您的大学着重培养学生哪些方面的能力？-其他,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业理论扎实,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业技能丰富,在您看来，招聘单位通常更青睐具备哪些特点的人才？-涉猎专业多元,在您看来，招聘单位通常更青睐具备哪些特点的人才？-较强的应变能力,您对未来工作的期望：
57,Lz9ll2x7,WLGrvzk7,cdm****3WlUl,2022-02-16 15:44:59,2022-02-16 15:52:46,467,1,NriUJr,大学生兼职调查,223.88.134.90,111.7036440,34.3652800,河南省,洛阳市,COMPUTER,Windows,Chrome,1536px*864px,,女,南阳师范学院 生命科学与农业工程学院,大三,河南省，洛阳市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,工作日,500元及以下,非常不满意,1,0,1,0,0,0,忍气吞声，自认倒霉,0,1,1,0,0,1,0,支持,校内,0,1,1,0,0,助教、科研、实验室助手等?,,,,,,,,进行过,0,0,1,0,1,0,一到二个月,与专业的相关性,学校所在城市,较多联系,,,,,6,7,存在较少不公平现象,,,,,,,0,1,1,0,1,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
58,7qXdRPpM,WMR6y9DM,cdm****h1CvB,2022-02-16 15:42:28,2022-02-16 15:46:26,238,1,NriUJr,大学生兼职调查,124.238.14.199,116.1879760,38.1939690,河北省,沧州市,MOBILE,Android,weixin,360px*800px,,女,三亚学院 信智学院,大二,河北省，沧州市,是,,,,,,,,,,,,,,,,,,,,,10份以上,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,节假日,1001?2000元,非常不满意,0,0,0,0,0,1,,0,1,1,1,0,0,0,支持,校外,,,,,,,1,0,1,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,二到四个月,公司层次和品牌形象,一线城市,密切密切,4,6,存在较少不公平现象,,,,,,,1,1,0,0,0,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,满足自我实现需要（激发潜能，实现自己的价值）
59,M28AGaNL,AM94NDke,超*,2022-02-16 15:34:09,2022-02-16 15:43:07,538,1,NriUJr,大学生兼职调查,112.32.178.19,116.2430730,32.6535600,安徽省,阜阳市,MOBILE,Android,weixin,360px*800px,,女,淮北理工学院教育学院,大一,安徽省，阜阳市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,寒暑假,2001-3000 元,非常不满意,0,0,0,0,0,1,,0,1,1,1,1,1,0,支持,校内,1,0,1,1,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,5,6,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
60,Lm9qxddL,o7j9brzM,A*E.,2022-02-16 15:38:21,2022-02-16 15:42:13,232,1,NriUJr,大学生兼职调查,182.129.31.50,106.0641071,30.7589331,四川省,南充市,MOBILE,iOS,weixin,414px*896px,,女,川北医学院,大四,四川省，成都市,是,,,,,,,,,,,,,,,,,,,,,4-7份,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,周末,1001?2000元,非常不满意,1,0,0,0,0,0,向相关部门投诉,1,1,1,1,1,1,0,支持,校外,,,,,,,0,1,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,1,0,1,0,四到六个月,与专业的相关性,学校所在城市,密切密切,,,,,5,4,存在较多不公平现象,1,0,1,1,0,0,0,1,1,0,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
61,M6BPGmvM,xebRxyle,cdm****Ccxip,2022-02-16 15:39:01,2022-02-16 15:41:11,130,1,NriUJr,大学生兼职调查,119.178.139.251,115.5539740,35.0975820,山东省,菏泽市,MOBILE,Android,weixin,400px*889px,,女,济宁医学院医学信息工程学院,大二,山东省，菏泽市,否,非常赞同,4,有过,1,1,0,1,0,0,1,1,0,0,寒暑假,501-1000元,,,,,,,,,,,,,,,,,,,,,,,,,,,,非常不满意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
62,eEKAY3A7,WMR6YY5M,cdm****vP7xv,2022-02-16 15:32:26,2022-02-16 15:36:41,255,1,NriUJr,大学生兼职调查,153.36.252.24,118.7810600,34.1263600,江苏省,宿迁市,MOBILE,Android,Chrome,393px*873px,,女,徐州工程学院金融学院,大二,江苏省，宿迁市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,寒暑假,2001-3000 元,非常不满意,1,0,0,0,0,0,向相关部门投诉,0,0,1,0,1,1,0,支持,校外,,,,,,,1,0,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,暂时没有打算,,,,,,,,,,,,,,,5,6,公平,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
63,MJnOQvdM,Ke5G4qV7,cdm****IgVS7,2022-02-16 15:21:39,2022-02-16 15:25:34,235,1,NriUJr,大学生兼职调查,111.58.29.25,108.9645620,21.6447140,广西壮族自治区,北海市,MOBILE,Android,Chrome,360px*760px,,女,桂林航天工业学院，管理学院,大四,广西壮族自治区，北海市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,周末,501-1000元,非常不满意,1,0,1,0,0,0,向相关部门投诉,0,0,1,1,1,0,0,中立,校内,1,1,1,1,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,家乡城市,较多联系,4,3,存在较多不公平现象,1,0,1,1,1,0,1,0,1,1,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,满足自我实现需要（激发潜能，实现自己的价值）
64,e5yNG4Ke,z7AOw1ze,cdm****atLpt,2022-02-16 15:16:40,2022-02-16 15:22:20,340,1,NriUJr,大学生兼职调查,112.20.210.49,119.0514730,34.1386530,江苏省,宿迁市,MOBILE,Android,weixin,400px*889px,,女,西安外事学院,大一,江苏省，宿迁市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,寒暑假,501-1000元,非常不满意,1,0,1,1,1,0,忍气吞声，自认倒霉,0,0,0,0,0,0,1,支持,校内,1,0,1,0,1,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,一线城市,无所谓,2,2,无所谓,,,,,,,0,0,0,0,0,0,0,1,基本没有帮助,,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
65,M6BPGQRM,kMrnOdyM,cdm****jaS44,2022-02-16 15:16:15,2022-02-16 15:20:33,258,1,NriUJr,大学生兼职调查,27.149.72.172,116.9673400,24.1004760,福建省,漳州市,MOBILE,Android,Chrome,360px*800px,,女,福建商学院外国语学院,大三,福建省，漳州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,周末,1001?2000元,非常不满意,1,0,1,0,0,0,忍气吞声，自认倒霉,0,1,1,1,1,1,0,支持,校内,1,1,1,0,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,较多联系,4,5,公平,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,有归属感和社交（单位氛围暖心，与同事关系融洽）
66,e3BAGrRL,37KgzkK7,cdm****5IcwP,2022-02-16 15:14:32,2022-02-16 15:20:25,353,1,NriUJr,大学生兼职调查,120.230.246.177,111.6764570,22.7055057,广东省,云浮市,MOBILE,iOS,weixin,375px*812px,,女,东莞职业技术学院,大二,广东省，云浮市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,周末,3001?5000元,非常不满意,0,0,0,0,0,1,,0,0,0,1,1,0,0,支持,校外,,,,,,,0,1,1,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,四到六个月,实习条件和薪资待遇,一线城市,密切密切,6,5,存在较少不公平现象,,,,,,,0,0,1,0,0,0,1,1,很有帮助,正式职业不会选择绝大多数做过的兼职,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
67,Mx2zw8mL,27azJYZL,cdm****d0XpA,2022-02-16 15:15:56,2022-02-16 15:19:00,184,1,NriUJr,大学生兼职调查,220.202.152.47,112.9487300,27.7533120,湖南省,湘潭市,MOBILE,Android,weixin,360px*800px,,女,湖南铁道职业技术学院,大二,湖南省，株洲市,是,,,,,,,,,,,,,,,,,,,,,4-7份,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,周末,500元及以下,非常不满意,1,0,1,0,0,0,忍气吞声，自认倒霉,0,1,1,1,1,1,0,中立,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,一线城市,较多联系,4,6,存在较少不公平现象,,,,,,,1,0,0,0,0,0,0,1,很有帮助,正式职业不会选择绝大多数做过的兼职,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
68,ev9lXjAL,WMRq3RPe,cdm****BTgxQ,2022-02-16 15:11:25,2022-02-16 15:16:00,275,1,NriUJr,大学生兼职调查,183.198.108.174,119.4870150,39.8227400,河北省,秦皇岛市,MOBILE,iOS,weixin,375px*812px,,女,大连科技学院外国语学院,大三,河北省，邯郸市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,寒暑假,500元及以下,非常不满意,0,0,0,0,0,1,,0,1,1,1,1,0,0,支持,校内,1,0,1,1,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,4,5,公平,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,满足自我实现需要（激发潜能，实现自己的价值）
69,eyPbkdnL,KLOOOX3L,K*d,2022-02-16 15:10:13,2022-02-16 15:15:16,303,1,NriUJr,大学生兼职调查,61.148.244.81,116.4743580,39.9492320,北京市,市辖区,MOBILE,iOS,Apple WebKit,414px*896px,,男,铁岭师范高等专科学校,大二,河南省，信阳市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,寒暑假,5000元以上,非常不满意,0,1,1,0,0,0,忍气吞声，自认倒霉,1,1,1,1,1,1,0,中立,校外,,,,,,,1,0,0,1,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,一个月,公司层次和品牌形象,一线城市,较多联系,5,4,存在较少不公平现象,,,,,,,1,1,1,0,0,1,1,0,基本没有帮助,,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
70,7j9QRjzM,xebRKqye,cdm****fdwOL,2022-02-16 15:09:36,2022-02-16 15:13:40,244,1,NriUJr,大学生兼职调查,36.157.191.147,112.1956710,27.4559760,湖南省,娄底市,MOBILE,Android,weixin,400px*867px,,女,湖南工学院,大三,湖南省，娄底市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,节假日,2001-3000 元,非常不满意,0,0,0,0,1,0,其他,0,0,1,1,0,1,0,支持,校外,,,,,,,1,0,1,1,1,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,5,6,存在较少不公平现象,,,,,,,0,0,1,0,0,0,0,1,很有帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,满足安全需要（工作稳定，很少有焦虑）
71,LVJrNXbL,2MdPw4QM,旧*,2022-02-16 15:05:16,2022-02-16 15:10:10,294,1,NriUJr,大学生兼职调查,111.178.108.58,114.3219130,31.4012100,湖北省,孝感市,MOBILE,Android,weixin,360px*780px,,男,武汉软件工程职业学院,大三,湖北省，孝感市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,寒暑假,2001-3000 元,非常不满意,1,1,0,1,0,0,忍气吞声，自认倒霉,0,1,1,1,1,0,0,支持,校内,1,1,1,1,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,0,1,0,1,0,二到四个月,实习条件和薪资待遇,家乡城市,较多联系,,,,,4,5,存在较少不公平现象,,,,,,,1,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
72,LGBArKN7,xMo2Wm0e,安*?,2022-02-16 15:05:24,2022-02-16 15:10:04,280,1,NriUJr,大学生兼职调查,112.114.96.59,100.0797400,23.8878700,云南省,临沧市,MOBILE,Android,Chrome,360px*800px,,男,临沧技师学院,大二,云南省，临沧市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,周末,2001-3000 元,非常不满意,1,0,0,0,0,0,向相关部门投诉,0,0,1,0,1,0,0,中立,校外,,,,,,,0,1,1,0,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,四到六个月,实习条件和薪资待遇,一线城市,较多联系,5,7,存在较少不公平现象,,,,,,,1,1,0,0,0,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
73,ebqmRQXL,kMrnPApM,小H***出门???,2022-02-16 15:05:53,2022-02-16 15:08:26,153,1,NriUJr,大学生兼职调查,223.104.247.75,120.7932180,28.0308180,浙江省,温州市,MOBILE,Android,Chrome,360px*760px,,女,嘉兴南湖学院,大三,浙江省，温州市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,工作日,500元及以下,非常不满意,0,0,0,0,0,1,,0,1,1,1,1,0,0,中立,校内,1,1,0,0,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,4,5,存在较少不公平现象,,,,,,,0,1,1,1,1,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,满足自我实现需要（激发潜能，实现自己的价值）
74,Mx2zwErL,KLOnVNd7,小**喝水,2022-02-16 15:02:14,2022-02-16 15:06:41,267,1,NriUJr,大学生兼职调查,42.231.39.177,115.2571700,33.8138580,河南省,周口市,MOBILE,Android,weixin,360px*803px,,男,上海政法学院,大三,上海市，市辖区,是,,,,,,,,,,,,,,,,,,,,,7-10份,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,寒暑假,2001-3000 元,非常不满意,0,1,1,0,0,0,忍气吞声，自认倒霉,0,0,0,1,0,1,0,中立,校外,,,,,,,0,0,1,0,1,0,时间短暂来钱快上手快的兼职,进行过,1,0,1,0,1,0,一到二个月,实习条件和薪资待遇,一线城市,较少联系,,,,,5,5,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,1,有一点帮助,正式职业不会选择少数做过的兼职,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
75,MdP1oBQM,37KOaAv7,cdm****kVPVq,2022-02-16 14:55:47,2022-02-16 14:59:21,214,1,NriUJr,大学生兼职调查,106.9.161.170,114.6826500,37.0057000,河北省,邢台市,MOBILE,Android,Chrome,360px*760px,,女,承德应用技术职业学院,大二,北京市，市辖区,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,寒暑假,2001-3000 元,非常不满意,0,0,1,0,0,0,忍气吞声，自认倒霉,0,0,1,1,1,1,0,支持,校外,,,,,,,0,0,0,1,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,一个月,与专业的相关性,学校所在城市,密切密切,6,7,公平,,,,,,,1,1,1,0,0,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,有归属感和社交（单位氛围暖心，与同事关系融洽）
76,eEKAYA87,27an5jNL,我*困,2022-02-16 14:54:25,2022-02-16 14:58:11,226,1,NriUJr,大学生兼职调查,119.130.121.165,113.2314690,23.1488920,广东省,广州市,MOBILE,Android,weixin,400px*867px,,女,广东食品药品,大一,广东省，广州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,寒暑假,501-1000元,非常不满意,1,0,1,0,0,0,寻求家长、老师帮助,0,1,0,1,0,1,0,支持,校内,1,0,0,0,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,5,4,存在较少不公平现象,,,,,,,0,0,1,0,0,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
77,7qXdRw4M,o7j8k3de,cdm****hA4pg,2022-02-16 14:47:31,2022-02-16 14:52:14,283,1,NriUJr,大学生兼职调查,123.182.28.6,113.9688820,41.0670807,河北省,张家口市,MOBILE,iOS,weixin,414px*896px,,男,河北北方学院/理学院,大三,河北省，张家口市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,周末,501-1000元,非常不满意,0,0,0,0,0,1,,0,1,1,1,1,1,0,支持,校内,0,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,公司层次和品牌形象,一线城市,密切密切,5,5,存在较少不公平现象,,,,,,,0,1,0,0,0,0,0,1,很有帮助,正式职业希望继续从事兼职做过的职业,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
78,M1KA5PWL,qM6PWw8L,cdm****aHcy8,2022-02-16 14:46:19,2022-02-16 14:51:40,321,1,NriUJr,大学生兼职调查,39.144.218.25,106.4423530,29.6061210,重庆市,市辖区,MOBILE,Android,weixin,360px*800px,,女,重庆文理学院，教育学院,大四,贵州省，遵义市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,寒暑假,501-1000元,非常不满意,1,0,0,0,0,0,其他,0,1,1,0,0,1,0,支持,校外,,,,,,,1,1,1,0,1,0,时间短暂来钱快上手快的兼职,进行过,1,0,0,0,1,0,一到二个月,与专业的相关性,学校所在城市,较多联系,,,,,4,4,存在较多不公平现象,1,0,0,0,0,1,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
79,Lm9qxnxL,RMWm1nEL,飓*,2022-02-16 14:43:57,2022-02-16 14:49:05,308,1,NriUJr,大学生兼职调查,182.150.48.112,104.0920460,30.8430800,四川省,成都市,MOBILE,Android,weixin,393px*821px,,男,四川长江职业学院,大二,四川省，成都市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,周末,501-1000元,非常不满意,1,0,0,1,0,0,忍气吞声，自认倒霉,1,1,0,1,0,1,0,支持,校外,,,,,,,1,0,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,1,0,1,0,二到四个月,实习条件和薪资待遇,一线城市,较多联系,,,,,6,7,存在较少不公平现象,,,,,,,1,1,0,0,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
