,作答ID,用户ID,用户名,开始时间,结束时间,作答时长(秒),作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,随机元素,请选择你的性别,学校以及学院,年级,选择你所在家乡城市,您大学期间是否进行过兼职（包括实习）（）？,您对兼职的态度：,据您观察，兼职的学生学业受影响的程度如何？,是否考虑过找一份兼职？,您认为寻找兼职的困难可能有-兼职信息太少??,您认为寻找兼职的困难可能有-中介机构收费太高,您认为寻找兼职的困难可能有-担心受骗,您认为寻找兼职的困难可能有-选项难以找到心仪的兼职岗位,您认为寻找兼职的困难可能有-其他,您倾向于哪些类型的兼职？-工资高的兼职,您倾向于哪些类型的兼职？-与专业贴近的兼职,您倾向于哪些类型的兼职？-锻炼个人能力的兼职,您倾向于哪些类型的兼职？-自由度高的兼职,您倾向于哪些类型的兼职？-其他,您倾向于何时兼职?,您预期的兼职月薪是？,您未选择去兼职的原因是？-以学业为重,您未选择去兼职的原因是？-没有时间精力,您未选择去兼职的原因是？-有明确的人生规划,您未选择去兼职的原因是？-认为兼职没有意义，得不到锻炼,您未选择去兼职的原因是？-不了解或不感兴趣,您从事过几份兼职？,您曾从事的兼职的类型是-家教,您曾从事的兼职的类型是-校内助教,您曾从事的兼职的类型是-服务行业（含：餐厅、书店等实体店工作）,您曾从事的兼职的类型是-推销代理,您曾从事的兼职的类型是-企业实习?,您曾从事的兼职的类型是-体力劳动,您曾从事的兼职的类型是-其他,您兼职的主要目的-赚取收入,您兼职的主要目的-锻炼能力,您兼职的主要目的-积累工作经验，为就业做准备,您兼职的主要目的-满足个人爱好（旅行、游戏、恋爱等,您兼职的主要目的-充实业余时间?????,您兼职的主要目的-其他,您获得兼职信息的途径：-线下海报或广告,您获得兼职信息的途径：-专门中介机构,您获得兼职信息的途径：-老师或同学介绍,您获得兼职信息的途径：-网络信息?,您获得兼职信息的途径：-主动向招聘方询问,您获得兼职信息的途径：-其他,您倾向于何时兼职?.1,您当时的兼职月薪是？,本题检测是否认真作答，你如何看待大学生就业形势,您有过哪些被骗经历-网络兼职陷阱（刷单、打字、APP试玩点赞等）,您有过哪些被骗经历-中介坑骗,您有过哪些被骗经历-虚假招聘信息,您有过哪些被骗经历-拖欠工资,您有过哪些被骗经历-其他方式被骗,您有过哪些被骗经历-无被骗经历,您受骗后采取的措施是什么,通过兼职您有哪些收获-专业水平,通过兼职您有哪些收获-常用技能,通过兼职您有哪些收获-沟通交流,通过兼职您有哪些收获-人情世故,通过兼职您有哪些收获-忍耐毅力,通过兼职您有哪些收获-职场经验,通过兼职您有哪些收获-其他,您的父母对于兼职的态度是什么样的？,校内与校外兼职，您倾向于哪个？,您在寻找校内兼职过程中遇到的困难有？-校内兼职机会少,您在寻找校内兼职过程中遇到的困难有？-校内兼职信息闭塞,您在寻找校内兼职过程中遇到的困难有？-校内兼职报酬低,您在寻找校内兼职过程中遇到的困难有？-没有心仪的兼职岗位,您在寻找校内兼职过程中遇到的困难有？-其他,校园内服务性兼职和科研或助教岗位您倾向于哪一个,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职机会少,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职信息闭塞,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职报酬低,11.3您在寻找校外兼职过程中遇到的困难有？-没有心仪的兼职岗位,11.3您在寻找校外兼职过程中遇到的困难有？-距离、时间等原因,11.3您在寻找校外兼职过程中遇到的困难有？-其他,校园外兼职岗位您倾向于哪一个,是否进行过或者准备进行企业实习？,您获取实习招聘信息的主要途径？（选1?3个）-学校推荐,您获取实习招聘信息的主要途径？（选1?3个）-自己找中介,您获取实习招聘信息的主要途径？（选1?3个）-学姐学长内推,您获取实习招聘信息的主要途径？（选1?3个）-教育机构内推,您获取实习招聘信息的主要途径？（选1?3个）-自己关注企业招聘信息,您获取实习招聘信息的主要途径？（选1?3个）-其他,您的实习时间是多久呢？,对于实习选择来讲，什么是您最看重的呢？,您实习的地点在？,您做实习工作与您的专业相关性是？,您认为您的实习的时间一般多久为宜呢？,对于实习来讲，什么是您相对看重的呢？？,您实习的地点更看重什么呢？,您希望您的实习工作与您的专业相关性是？,您觉得兼职对学业的影响程度是？,经历过兼职之后您对兼职的态度是？,您认为在您从事兼职的过程中受到的待遇是否公平？,您遇到过哪些不公平现象？-分配不均,您遇到过哪些不公平现象？-专业质疑,您遇到过哪些不公平现象？-抢功背锅,您遇到过哪些不公平现象？-加班压榨,您遇到过哪些不公平现象？-刁难排挤???,您遇到过哪些不公平现象？-其他,您遇到的兼职单位对大学生有些哪要求-性别要求,您遇到的兼职单位对大学生有些哪要求-专业要求,您遇到的兼职单位对大学生有些哪要求-技能要求?,您遇到的兼职单位对大学生有些哪要求-院校要求,您遇到的兼职单位对大学生有些哪要求-地区要求,您遇到的兼职单位对大学生有些哪要求-民族要求,您遇到的兼职单位对大学生有些哪要求-外貌要求,您遇到的兼职单位对大学生有些哪要求-其他要求,您认为兼职对以后的职业选择是否有帮助？,兼职后，对于以后职业选择的方向是,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供很多兼职信息??,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-设立了专门机构，规范校内外兼职招聘市场?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮助学生维护合法权益?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供许多校内的兼职岗位,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮忙联系实习单位?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-不了解,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-其他,在您看来，您的大学着重培养学生哪些方面的能力？-逻辑思维,在您看来，您的大学着重培养学生哪些方面的能力？-提升眼界,在您看来，您的大学着重培养学生哪些方面的能力？-专业知识,在您看来，您的大学着重培养学生哪些方面的能力？-专业技能应用,在您看来，您的大学着重培养学生哪些方面的能力？-德智体美劳全面发展,在您看来，您的大学着重培养学生哪些方面的能力？-其他,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业理论扎实,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业技能丰富,在您看来，招聘单位通常更青睐具备哪些特点的人才？-涉猎专业多元,在您看来，招聘单位通常更青睐具备哪些特点的人才？-较强的应变能力,您对未来工作的期望：
56,M28AGaNL,AM94NDke,超*,2022-02-16 15:34:09,2022-02-16 15:43:07,538,1,NriUJr,大学生兼职调查,112.32.178.19,116.2430730,32.6535600,安徽省,阜阳市,MOBILE,Android,weixin,360px*800px,,女,淮北理工学院教育学院,大一,安徽省，阜阳市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,寒暑假,2001-3000 元,非常不满意,0,0,0,0,0,1,,0,1,1,1,1,1,0,支持,校内,1,0,1,1,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,5,6,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
57,LQ8mdAG7,pLzlBqOM,cdm****y2KQn,2022-02-16 15:38:41,2022-02-16 15:41:59,198,1,NriUJr,大学生兼职调查,120.228.254.55,112.5214250,27.7450840,湖南省,湘潭市,MOBILE,Android,weixin,360px*792px,,女,湖南农业大学体育学院,大四,湖南省，长沙市,是,,,,,,,,,,,,,,,,,,,,,4-7份,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,周末,500元及以下,非常不满意,0,0,0,0,0,1,,0,0,1,1,0,0,0,中立,校外,,,,,,,0,1,0,1,0,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,学校所在城市,较多联系,5,4,存在较多不公平现象,1,0,0,0,0,0,0,0,1,0,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
58,eNQOgvRL,BepzjAx7,cdm****4NUAL,2022-02-16 15:35:42,2022-02-16 15:38:45,183,1,NriUJr,大学生兼职调查,223.104.101.102,118.1554400,39.6671330,河北省,唐山市,MOBILE,Android,weixin,360px*770px,,女,河北大学新闻传播学院,大三,河北省，唐山市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,寒暑假,2001-3000 元,非常不满意,1,0,0,1,0,0,忍气吞声，自认倒霉,0,0,1,1,1,0,0,支持,校内,1,1,0,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,与专业的相关性,家乡城市,较多联系,5,5,存在较少不公平现象,,,,,,,0,0,1,1,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
59,eEKAY3A7,WMR6YY5M,cdm****vP7xv,2022-02-16 15:32:26,2022-02-16 15:36:41,255,1,NriUJr,大学生兼职调查,153.36.252.24,118.7810600,34.1263600,江苏省,宿迁市,MOBILE,Android,Chrome,393px*873px,,女,徐州工程学院金融学院,大二,江苏省，宿迁市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,寒暑假,2001-3000 元,非常不满意,1,0,0,0,0,0,向相关部门投诉,0,0,1,0,1,1,0,支持,校外,,,,,,,1,0,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,暂时没有打算,,,,,,,,,,,,,,,5,6,公平,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
60,L0mDPANe,5Lwoj3zL,cdm****DSku4,2022-02-16 15:27:27,2022-02-16 15:36:27,540,1,NriUJr,大学生兼职调查,183.212.14.104,119.2490310,33.7859860,江苏省,淮安市,MOBILE,Android,weixin,360px*780px,,女,南京审计大学金融学院,大四,江苏省，淮安市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,寒暑假,3001?5000元,非常不满意,0,0,0,0,0,1,,1,1,1,0,0,1,0,支持,校外,,,,,,,0,0,0,1,1,0,时间短暂来钱快上手快的兼职,进行过,1,0,1,0,0,0,一到二个月,实习条件和薪资待遇,学校所在城市,较多联系,,,,,6,7,公平,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
61,Mr5nmq0e,o7jQR1KM,h**h09,2022-02-16 15:31:42,2022-02-16 15:33:46,124,1,NriUJr,大学生兼职调查,43.250.201.66,112.8297190,26.4159900,湖南省,衡阳市,MOBILE,Android,Chrome,360px*800px,,女,鲁东大学交通学院,大四,湖南省，衡阳市,否,无所谓,2,有过,1,0,1,1,0,1,0,0,1,0,寒暑假,2001-3000 元,,,,,,,,,,,,,,,,,,,,,,,,,,,,非常不满意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,满足安全需要（工作稳定，很少有焦虑）
62,M1KA51BL,J7qRnA4L,cdm****fx12b,2022-02-16 15:24:48,2022-02-16 15:29:18,270,1,NriUJr,大学生兼职调查,223.88.185.230,111.6571080,34.0086320,河南省,洛阳市,MOBILE,Android,weixin,400px*889px,,女,陕西师范大学生命科学学院,大三,河南省，洛阳市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,周末,1001?2000元,非常不满意,0,0,1,0,0,0,寻求家长、老师帮助,0,1,1,0,0,1,0,支持,校内,1,0,0,1,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,较多联系,5,5,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
63,LwPDr6ve,veEq2y6e,cdm****TO8KT,2022-02-16 15:22:17,2022-02-16 15:24:47,150,1,NriUJr,大学生兼职调查,111.122.48.58,107.4805664,27.7733438,贵州省,遵义市,MOBILE,iOS,weixin,414px*896px,,女,贵州医科大学口腔医学院,大三,贵州省，贵阳市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,寒暑假,1001?2000元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,0,1,1,0,0,0,中立,校外,,,,,,,0,1,1,0,0,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,四到六个月,与专业的相关性,学校所在城市,密切密切,4,5,公平,,,,,,,0,0,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
64,e5yNG4Ke,z7AOw1ze,cdm****atLpt,2022-02-16 15:16:40,2022-02-16 15:22:20,340,1,NriUJr,大学生兼职调查,112.20.210.49,119.0514730,34.1386530,江苏省,宿迁市,MOBILE,Android,weixin,400px*889px,,女,西安外事学院,大一,江苏省，宿迁市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,寒暑假,501-1000元,非常不满意,1,0,1,1,1,0,忍气吞声，自认倒霉,0,0,0,0,0,0,1,支持,校内,1,0,1,0,1,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,一线城市,无所谓,2,2,无所谓,,,,,,,0,0,0,0,0,0,0,1,基本没有帮助,,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
65,LwPDry1e,5M2pWONL,cdm****LkCju,2022-02-16 15:17:00,2022-02-16 15:21:07,247,1,NriUJr,大学生兼职调查,117.167.36.255,114.9269980,25.3791640,江西省,赣州市,MOBILE,Android,weixin,393px*851px,,女,成都理工大学传播科学与艺术学院,大四,江西省，赣州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,周末,2001-3000 元,非常不满意,1,0,1,0,0,0,忍气吞声，自认倒霉,0,0,1,1,1,0,0,支持,校外,,,,,,,0,1,1,1,1,0,时间短暂来钱快上手快的兼职,进行过,1,0,0,0,1,0,一到二个月,实习条件和薪资待遇,学校所在城市,较少联系,,,,,4,5,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
66,M6BPGQRM,kMrnOdyM,cdm****jaS44,2022-02-16 15:16:15,2022-02-16 15:20:33,258,1,NriUJr,大学生兼职调查,27.149.72.172,116.9673400,24.1004760,福建省,漳州市,MOBILE,Android,Chrome,360px*800px,,女,福建商学院外国语学院,大三,福建省，漳州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,周末,1001?2000元,非常不满意,1,0,1,0,0,0,忍气吞声，自认倒霉,0,1,1,1,1,1,0,支持,校内,1,1,1,0,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,较多联系,4,5,公平,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,有归属感和社交（单位氛围暖心，与同事关系融洽）
67,Mx2zw8mL,27azJYZL,cdm****d0XpA,2022-02-16 15:15:56,2022-02-16 15:19:00,184,1,NriUJr,大学生兼职调查,220.202.152.47,112.9487300,27.7533120,湖南省,湘潭市,MOBILE,Android,weixin,360px*800px,,女,湖南铁道职业技术学院,大二,湖南省，株洲市,是,,,,,,,,,,,,,,,,,,,,,4-7份,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,周末,500元及以下,非常不满意,1,0,1,0,0,0,忍气吞声，自认倒霉,0,1,1,1,1,1,0,中立,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,一线城市,较多联系,4,6,存在较少不公平现象,,,,,,,1,0,0,0,0,0,0,1,很有帮助,正式职业不会选择绝大多数做过的兼职,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
68,MdP1oOXM,4engWAnM,cdm****98tUZ,2022-02-16 15:06:46,2022-02-16 15:18:33,707,1,NriUJr,大学生兼职调查,49.93.49.189,118.7530760,34.5203250,江苏省,连云港市,MOBILE,Android,Chrome,360px*804px,,男,南京信息工程大学计算机学院,大一,江苏省，连云港市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,寒暑假,2001-3000 元,非常不满意,0,0,0,0,0,1,,0,0,1,0,0,0,0,支持,校外,,,,,,,1,0,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,暂时没有打算,,,,,,,,,,,,,,,5,6,公平,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
69,ev9lXjAL,WMRq3RPe,cdm****BTgxQ,2022-02-16 15:11:25,2022-02-16 15:16:00,275,1,NriUJr,大学生兼职调查,183.198.108.174,119.4870150,39.8227400,河北省,秦皇岛市,MOBILE,iOS,weixin,375px*812px,,女,大连科技学院外国语学院,大三,河北省，邯郸市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,寒暑假,500元及以下,非常不满意,0,0,0,0,0,1,,0,1,1,1,1,0,0,支持,校内,1,0,1,1,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,4,5,公平,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,满足自我实现需要（激发潜能，实现自己的价值）
70,LQ8mdrY7,Ke5PQ4nL,明**影归,2022-02-16 15:10:32,2022-02-16 15:15:17,285,1,NriUJr,大学生兼职调查,171.14.30.106,115.8260260,34.4014200,河南省,商丘市,MOBILE,Android,Chrome,360px*800px,,女,河南大学,大四,河南省，郑州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,寒暑假,3001?5000元,非常不满意,0,0,1,1,0,0,诉诸法律,1,1,1,0,1,0,0,支持,校外,,,,,,,0,0,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,家乡城市,较多联系,6,7,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
71,7BGOmKpL,5LwR9y27,彭*森,2022-02-16 14:51:54,2022-02-16 15:14:44,1370,1,NriUJr,大学生兼职调查,117.136.124.112,114.7877640,25.6812980,江西省,赣州市,COMPUTER,Windows,Chrome,1536px*864px,,男,南昌大学电子与信息工程学院,大二,江西省，南昌市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,周末,1001?2000元,非常不满意,0,0,0,0,0,1,,1,1,1,1,0,0,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,一线城市,较多联系,6,7,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
72,Lm9qx5gL,5M2A8YNe,cdm****5i8It,2022-02-16 15:10:13,2022-02-16 15:12:41,148,1,NriUJr,大学生兼职调查,183.216.234.172,114.7757860,25.6762330,江西省,赣州市,MOBILE,Android,Chrome,360px*800px,,女,南昌大学,大一,江西省，赣州市,否,推荐,4,有过,1,0,0,1,0,0,1,1,1,0,寒暑假,3001?5000元,,,,,,,,,,,,,,,,,,,,,,,,,,,,非常不满意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
73,LwPDrBze,2Md1lQb7,cdm****I396c,2022-02-16 15:09:13,2022-02-16 15:12:33,200,1,NriUJr,大学生兼职调查,111.16.205.168,116.2969760,35.3299290,山东省,济宁市,MOBILE,Android,weixin,360px*800px,,女,曲阜师范大学计算机学院,大二,山东省，潍坊市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,周末,501-1000元,非常不满意,0,0,0,0,0,1,,0,1,0,1,1,0,0,中立,校外,,,,,,,1,0,1,1,0,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,4,5,存在较多不公平现象,1,0,1,1,0,0,1,0,1,0,1,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
74,e4BAG9X7,5LwojvVL,cdm****SbDwc,2022-02-16 14:57:57,2022-02-16 15:03:43,346,1,NriUJr,大学生兼职调查,115.52.187.219,112.3850000,32.5105900,河南省,南阳市,COMPUTER,Windows,Firefox,1366px*768px,,女,北京工商大学-商学院,研二,河南省，南阳市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,周末,2001-3000 元,非常不满意,0,1,1,0,0,0,忍气吞声，自认倒霉,0,0,1,1,1,0,0,支持,校外,,,,,,,0,0,1,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,0,0,0,0,1,0,二到四个月,与专业的相关性,学校所在城市,较多联系,,,,,6,6,存在较少不公平现象,,,,,,,1,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
75,ekqyp5Q7,VMJYQXRe,cdm****zSKXA,2022-02-16 14:57:20,2022-02-16 15:03:22,362,1,NriUJr,大学生兼职调查,117.136.118.143,115.7792090,32.9052450,安徽省,阜阳市,MOBILE,Android,weixin,360px*780px,,男,安徽大学土木工程,大三,安徽省，阜阳市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,寒暑假,1001?2000元,非常不满意,1,0,0,1,0,0,忍气吞声，自认倒霉,0,1,1,0,1,0,0,支持,校内,1,1,1,0,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,准备进行,,,,,,,,,,,四到六个月,与专业的相关性,学校所在城市,较多联系,6,5,存在较少不公平现象,,,,,,,1,1,1,0,1,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,受到尊重（工作体面有尊严
76,LwPDrqYe,qM6w8y07,cdm****4s2dc,2022-02-16 14:52:55,2022-02-16 15:03:04,609,1,NriUJr,大学生兼职调查,14.28.23.55,116.1750470,23.3084880,广东省,揭阳市,MOBILE,Android,weixin,360px*780px,,女,五邑大学,大三,广东省，揭阳市,是,,,,,,,,,,,,,,,,,,,,,4-7份,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,寒暑假,2001-3000 元,非常不满意,1,0,1,0,0,0,忍气吞声，自认倒霉,0,0,0,1,1,1,0,支持,校内,1,0,0,1,1,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,学校所在城市,较多联系,6,7,存在较少不公平现象,,,,,,,1,0,0,0,0,0,1,0,很有帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
77,MgErOoQL,veEYzmJe,81***4203,2022-02-16 14:55:16,2022-02-16 14:59:12,236,1,NriUJr,大学生兼职调查,120.32.19.221,117.7098400,24.5033000,福建省,漳州市,COMPUTER,Windows,weixin,1536px*864px,,男,福建师范大学经济学院,研二,福建省，漳州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,周末,1001?2000元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,0,1,1,0,0,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,公司层次和品牌形象,学校所在城市,较多联系,4,3,存在较多不公平现象,1,0,0,0,1,0,1,0,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
78,Mr5nmn5e,9LQmrqQL,cdm****884M4,2022-02-16 14:54:31,2022-02-16 14:57:12,161,1,NriUJr,大学生兼职调查,10.222.137.86,116.7470280,36.1801950,山东省,泰安市,MOBILE,Android,weixin,385px*833px,,女,青岛大学医学部,大三,山东省，泰安市,否,推荐,5,有过,0,0,0,1,0,0,0,1,1,0,周末,1001?2000元,,,,,,,,,,,,,,,,,,,,,,,,,,,,非常不满意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
