,作答ID,用户ID,用户名,开始时间,结束时间,作答时长(秒),作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,随机元素,请选择你的性别,学校以及学院,年级,选择你所在家乡城市,您大学期间是否进行过兼职（包括实习）（）？,您对兼职的态度：,据您观察，兼职的学生学业受影响的程度如何？,是否考虑过找一份兼职？,您认为寻找兼职的困难可能有-兼职信息太少??,您认为寻找兼职的困难可能有-中介机构收费太高,您认为寻找兼职的困难可能有-担心受骗,您认为寻找兼职的困难可能有-选项难以找到心仪的兼职岗位,您认为寻找兼职的困难可能有-其他,您倾向于哪些类型的兼职？-工资高的兼职,您倾向于哪些类型的兼职？-与专业贴近的兼职,您倾向于哪些类型的兼职？-锻炼个人能力的兼职,您倾向于哪些类型的兼职？-自由度高的兼职,您倾向于哪些类型的兼职？-其他,您倾向于何时兼职?,您预期的兼职月薪是？,您未选择去兼职的原因是？-以学业为重,您未选择去兼职的原因是？-没有时间精力,您未选择去兼职的原因是？-有明确的人生规划,您未选择去兼职的原因是？-认为兼职没有意义，得不到锻炼,您未选择去兼职的原因是？-不了解或不感兴趣,您从事过几份兼职？,您曾从事的兼职的类型是-家教,您曾从事的兼职的类型是-校内助教,您曾从事的兼职的类型是-服务行业（含：餐厅、书店等实体店工作）,您曾从事的兼职的类型是-推销代理,您曾从事的兼职的类型是-企业实习?,您曾从事的兼职的类型是-体力劳动,您曾从事的兼职的类型是-其他,您兼职的主要目的-赚取收入,您兼职的主要目的-锻炼能力,您兼职的主要目的-积累工作经验，为就业做准备,您兼职的主要目的-满足个人爱好（旅行、游戏、恋爱等,您兼职的主要目的-充实业余时间?????,您兼职的主要目的-其他,您获得兼职信息的途径：-线下海报或广告,您获得兼职信息的途径：-专门中介机构,您获得兼职信息的途径：-老师或同学介绍,您获得兼职信息的途径：-网络信息?,您获得兼职信息的途径：-主动向招聘方询问,您获得兼职信息的途径：-其他,您倾向于何时兼职?.1,您当时的兼职月薪是？,本题检测是否认真作答，你如何看待大学生就业形势,您有过哪些被骗经历-网络兼职陷阱（刷单、打字、APP试玩点赞等）,您有过哪些被骗经历-中介坑骗,您有过哪些被骗经历-虚假招聘信息,您有过哪些被骗经历-拖欠工资,您有过哪些被骗经历-其他方式被骗,您有过哪些被骗经历-无被骗经历,您受骗后采取的措施是什么,通过兼职您有哪些收获-专业水平,通过兼职您有哪些收获-常用技能,通过兼职您有哪些收获-沟通交流,通过兼职您有哪些收获-人情世故,通过兼职您有哪些收获-忍耐毅力,通过兼职您有哪些收获-职场经验,通过兼职您有哪些收获-其他,您的父母对于兼职的态度是什么样的？,校内与校外兼职，您倾向于哪个？,您在寻找校内兼职过程中遇到的困难有？-校内兼职机会少,您在寻找校内兼职过程中遇到的困难有？-校内兼职信息闭塞,您在寻找校内兼职过程中遇到的困难有？-校内兼职报酬低,您在寻找校内兼职过程中遇到的困难有？-没有心仪的兼职岗位,您在寻找校内兼职过程中遇到的困难有？-其他,校园内服务性兼职和科研或助教岗位您倾向于哪一个,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职机会少,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职信息闭塞,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职报酬低,11.3您在寻找校外兼职过程中遇到的困难有？-没有心仪的兼职岗位,11.3您在寻找校外兼职过程中遇到的困难有？-距离、时间等原因,11.3您在寻找校外兼职过程中遇到的困难有？-其他,校园外兼职岗位您倾向于哪一个,是否进行过或者准备进行企业实习？,您获取实习招聘信息的主要途径？（选1?3个）-学校推荐,您获取实习招聘信息的主要途径？（选1?3个）-自己找中介,您获取实习招聘信息的主要途径？（选1?3个）-学姐学长内推,您获取实习招聘信息的主要途径？（选1?3个）-教育机构内推,您获取实习招聘信息的主要途径？（选1?3个）-自己关注企业招聘信息,您获取实习招聘信息的主要途径？（选1?3个）-其他,您的实习时间是多久呢？,对于实习选择来讲，什么是您最看重的呢？,您实习的地点在？,您做实习工作与您的专业相关性是？,您认为您的实习的时间一般多久为宜呢？,对于实习来讲，什么是您相对看重的呢？？,您实习的地点更看重什么呢？,您希望您的实习工作与您的专业相关性是？,您觉得兼职对学业的影响程度是？,经历过兼职之后您对兼职的态度是？,您认为在您从事兼职的过程中受到的待遇是否公平？,您遇到过哪些不公平现象？-分配不均,您遇到过哪些不公平现象？-专业质疑,您遇到过哪些不公平现象？-抢功背锅,您遇到过哪些不公平现象？-加班压榨,您遇到过哪些不公平现象？-刁难排挤???,您遇到过哪些不公平现象？-其他,您遇到的兼职单位对大学生有些哪要求-性别要求,您遇到的兼职单位对大学生有些哪要求-专业要求,您遇到的兼职单位对大学生有些哪要求-技能要求?,您遇到的兼职单位对大学生有些哪要求-院校要求,您遇到的兼职单位对大学生有些哪要求-地区要求,您遇到的兼职单位对大学生有些哪要求-民族要求,您遇到的兼职单位对大学生有些哪要求-外貌要求,您遇到的兼职单位对大学生有些哪要求-其他要求,您认为兼职对以后的职业选择是否有帮助？,兼职后，对于以后职业选择的方向是,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供很多兼职信息??,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-设立了专门机构，规范校内外兼职招聘市场?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮助学生维护合法权益?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供许多校内的兼职岗位,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮忙联系实习单位?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-不了解,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-其他,在您看来，您的大学着重培养学生哪些方面的能力？-逻辑思维,在您看来，您的大学着重培养学生哪些方面的能力？-提升眼界,在您看来，您的大学着重培养学生哪些方面的能力？-专业知识,在您看来，您的大学着重培养学生哪些方面的能力？-专业技能应用,在您看来，您的大学着重培养学生哪些方面的能力？-德智体美劳全面发展,在您看来，您的大学着重培养学生哪些方面的能力？-其他,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业理论扎实,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业技能丰富,在您看来，招聘单位通常更青睐具备哪些特点的人才？-涉猎专业多元,在您看来，招聘单位通常更青睐具备哪些特点的人才？-较强的应变能力,您对未来工作的期望：
57,MRD6bn9L,xMoVDWne,M**umi,2022-02-16 14:39:29,2022-02-16 14:42:46,197,1,NriUJr,大学生兼职调查,223.104.94.13,106.9797470,26.4490770,贵州省,黔南布依族苗族自治州,MOBILE,Android,weixin,400px*856px,,女,厦门大学新闻传播学院,大三,贵州省，黔南布依族苗族自治州,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,周末,501-1000元,非常不满意,0,0,0,0,0,1,,0,0,1,0,1,0,0,中立,校外,,,,,,,1,1,0,1,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,二到四个月,公司层次和品牌形象,学校所在城市,较多联系,4,6,无所谓,,,,,,,1,1,0,1,1,1,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,满足安全需要（工作稳定，很少有焦虑）
58,MDPx16kM,J7B4R53e,cdm****L26Vx,2022-02-16 14:36:12,2022-02-16 14:41:20,308,1,NriUJr,大学生兼职调查,223.104.106.41,114.6433410,33.6320240,河南省,周口市,MOBILE,Android,weixin,360px*804px,,男,洛阳理工学院机械工程,大四,河南省，周口市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,寒暑假,2001-3000 元,非常不满意,1,0,1,0,1,0,其他,0,1,1,1,1,0,0,支持,校外,,,,,,,0,1,1,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,暂时没有打算,,,,,,,,,,,,,,,4,5,存在较少不公平现象,,,,,,,1,0,1,0,0,0,1,0,有一点帮助,正式职业不会选择少数做过的兼职,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
59,7AxOKkAM,Bep4mABe,有**不清,2022-02-16 14:36:04,2022-02-16 14:40:39,275,1,NriUJr,大学生兼职调查,60.223.153.80,113.8329280,37.4940850,山西省,晋中市,MOBILE,Android,Chrome,360px*792px,,女,太原师范学院,大四,山西省，晋中市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,周末,501-1000元,非常不满意,0,0,0,0,0,1,,0,1,1,0,0,0,0,中立,校内,1,0,0,0,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,进行过,1,0,0,0,0,0,四到六个月,与专业的相关性,学校所在城市,较多联系,,,,,5,5,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业之外可以继续保持该兼职,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,受到尊重（工作体面有尊严
60,LVJrNEZL,J7BG1VZL,cdm****HW0aj,2022-02-16 14:33:36,2022-02-16 14:37:52,256,1,NriUJr,大学生兼职调查,106.34.10.18,110.0951960,34.5840180,陕西省,渭南市,MOBILE,Android,weixin,393px*873px,,女,中南大学交通运输工程学院,研一,河北省，邯郸市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,节假日,500元及以下,非常不满意,0,0,0,0,1,0,寻求家长、老师帮助,0,0,1,1,1,0,0,支持,校内,1,1,1,1,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,3,5,存在较少不公平现象,,,,,,,1,1,1,1,1,0,0,0,很有帮助,正式职业之外可以继续保持该兼职,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
61,MJnOQqOM,aMgOmxgM,衣*,2022-02-16 14:30:05,2022-02-16 14:34:40,275,1,NriUJr,大学生兼职调查,117.150.106.204,110.7528810,32.6180830,湖北省,十堰市,MOBILE,Android,weixin,360px*720px,,女,南开大学经济学院,大三,湖北省，武汉市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,寒暑假,1001?2000元,非常不满意,0,0,0,0,0,1,,0,1,1,1,0,0,0,中立,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,0,1,0,1,0,一到二个月,公司层次和品牌形象,学校所在城市,较多联系,,,,,4,5,存在较少不公平现象,,,,,,,1,1,1,1,0,0,1,0,有一点帮助,正式职业不会选择少数做过的兼职,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,满足自我实现需要（激发潜能，实现自己的价值）
62,Mo120Z0L,QL0Y6YNe,W**rdo,2022-02-16 14:30:15,2022-02-16 14:33:41,206,1,NriUJr,大学生兼职调查,114.101.145.254,118.9720640,30.6216070,安徽省,宣城市,MOBILE,Android,weixin,360px*800px,,女,北京大学工学院,大二,安徽省，宣城市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,寒暑假,500元及以下,非常不满意,0,0,0,0,0,1,,0,1,1,0,0,0,0,中立,校内,1,0,1,1,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,一线城市,密切密切,5,5,存在较少不公平现象,,,,,,,0,0,1,1,0,0,0,0,基本没有帮助,,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,满足自我实现需要（激发潜能，实现自己的价值）
63,LOyO2N3M,J7qopa2e,格*,2022-02-16 14:22:17,2022-02-16 14:26:27,250,1,NriUJr,大学生兼职调查,180.142.75.251,109.4051995,21.8191435,广西壮族自治区,北海市,MOBILE,iOS,weixin,390px*844px,,女,武汉理工大学，资环学院,大三,广西壮族自治区，南宁市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,寒暑假,1001?2000元,非常不满意,0,0,1,0,0,0,向相关部门投诉,1,1,1,1,1,1,0,支持,校外,,,,,,,0,0,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,学校所在城市,密切密切,5,6,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
64,e4BAGXD7,0eykWJ87,17***69032,2022-02-16 14:20:48,2022-02-16 14:25:49,301,1,NriUJr,大学生兼职调查,120.231.47.65,110.7725160,21.8486720,广东省,茂名市,MOBILE,Android,weixin,393px*873px,,男,广东第二师范学院,大一,广东省，茂名市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,寒暑假,2001-3000 元,非常不满意,1,0,0,0,0,0,向相关部门投诉,1,1,0,0,1,1,0,支持,校外,,,,,,,0,0,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,1,0,0,0,一到二个月,可以给出实习证明即可,学校所在城市,较多联系,,,,,5,6,存在较少不公平现象,,,,,,,0,0,1,1,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,满足自我实现需要（激发潜能，实现自己的价值）
65,7YpQN5aM,nePx22Ne,cdm****ILhQi,2022-02-16 14:15:36,2022-02-16 14:24:31,535,1,NriUJr,大学生兼职调查,183.167.59.3,116.6302810,32.7825090,安徽省,淮南市,MOBILE,Android,weixin,360px*800px,,男,滁州学院工商管理学院,大三,安徽省，合肥市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,周末,1001?2000元,非常不满意,0,0,1,1,1,0,诉诸法律,0,1,1,1,1,0,0,中立,校内,1,1,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,公司层次和品牌形象,一线城市,密切密切,6,5,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,受到尊重（工作体面有尊严
66,e8YAGgXM,37KyPDQe,cdm****UTu4W,2022-02-16 14:15:14,2022-02-16 14:23:55,521,1,NriUJr,大学生兼职调查,117.189.165.98,106.0262570,27.0382380,贵州省,毕节市,MOBILE,Android,weixin,360px*780px,,女,东北师范大学,大三,贵州省，毕节市,是,,,,,,,,,,,,,,,,,,,,,1份,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,周末,500元及以下,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,1,1,1,1,1,0,支持,校内,0,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一个月,可以给出实习证明即可,家乡城市,密切密切,5,6,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
67,e5yNGyVe,5LmWR3DM,cdm****tBcFP,2022-02-16 14:16:49,2022-02-16 14:20:27,218,1,NriUJr,大学生兼职调查,182.243.193.110,103.8022676,25.4944078,云南省,曲靖市,MOBILE,iOS,weixin,390px*844px,,女,设计艺术学院,大二,云南省，曲靖市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,周末,501-1000元,非常不满意,1,0,1,0,0,0,忍气吞声，自认倒霉,0,1,0,0,0,0,1,中立,校外,,,,,,,1,0,1,1,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,大于六个月,实习条件和薪资待遇,一线城市,较多联系,5,5,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,满足安全需要（工作稳定，很少有焦虑）
68,M28AG8OL,aMgByVJe,cdm****rSDjA,2022-02-16 14:14:21,2022-02-16 14:19:08,287,1,NriUJr,大学生兼职调查,39.144.215.191,101.7500300,36.6357830,青海省,西宁市,MOBILE,Android,weixin,360px*800px,,男,湖南工业大学,研二,山西省，临汾市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,寒暑假,1001?2000元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,1,1,0,0,1,0,支持,校外,,,,,,,0,1,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,1,1,0,0,一个月,实习条件和薪资待遇,其他城市,较多联系,,,,,5,3,存在较多不公平现象,1,0,1,1,0,0,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
69,LVJrNGRL,yevzKKVe,何*解忧,2022-02-16 14:12:28,2022-02-16 14:16:33,245,1,NriUJr,大学生兼职调查,111.72.122.82,115.3202800,27.5635000,江西省,吉安市,MOBILE,Android,Chrome,360px*780px,,女,南昌大学科学技术学院  财经学科部,大三,江西省，吉安市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,寒暑假,3001?5000元,非常不满意,0,0,0,0,0,1,,0,1,1,0,0,0,0,支持,校外,,,,,,,1,1,1,1,1,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,4,6,存在较多不公平现象,1,0,0,0,0,0,1,1,0,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,受到尊重（工作体面有尊严
70,Mr5nJ2Ye,WLGranE7,阿*的鹿,2022-02-16 14:07:05,2022-02-16 14:13:18,373,1,NriUJr,大学生兼职调查,183.197.195.139,114.5430260,39.7886930,河北省,张家口市,MOBILE,Android,weixin,393px*873px,,女,河北科技大学 材料科学与工程学院,大四,河北省，张家口市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,寒暑假,501-1000元,非常不满意,1,0,1,0,0,0,忍气吞声，自认倒霉,0,1,1,1,1,0,0,中立,校内,1,1,1,1,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,较多联系,5,6,存在较少不公平现象,,,,,,,1,1,1,0,0,0,0,1,有一点帮助,正式职业不会选择少数做过的兼职,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,满足安全需要（工作稳定，很少有焦虑）
71,7XAkPndL,0eybp6bM,cdm****Uqsqu,2022-02-16 13:58:23,2022-02-16 14:06:25,482,1,NriUJr,大学生兼职调查,106.33.188.75,114.8390090,33.3173070,河南省,周口市,MOBILE,Android,weixin,360px*780px,,女,洛阳理工学院人文与社会学院,大四,河南省，周口市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,周末,501-1000元,非常不满意,0,0,1,0,0,0,忍气吞声，自认倒霉,0,0,1,0,1,1,0,支持,校外,,,,,,,1,0,0,1,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,较多联系,3,3,存在较少不公平现象,,,,,,,0,1,1,0,1,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,满足安全需要（工作稳定，很少有焦虑）
72,e3BAwlbL,p7YQ81W7,?,2022-02-16 14:01:01,2022-02-16 14:06:13,312,1,NriUJr,大学生兼职调查,112.195.3.128,106.0684970,30.8706900,四川省,南充市,MOBILE,Android,Chrome,360px*780px,,女,成都农业科技职业学院畜牧兽医学院,大一,四川省，南充市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,寒暑假,2001-3000 元,非常不满意,0,0,0,1,0,0,其他,0,0,1,1,0,1,0,支持,校外,,,,,,,1,0,1,1,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,家乡城市,较多联系,7,6,公平,,,,,,,1,1,0,0,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
73,e4BAkz17,kMrxRVVL,1*8,2022-02-16 13:58:12,2022-02-16 14:03:06,294,1,NriUJr,大学生兼职调查,123.163.204.242,114.6682820,33.5953770,河南省,周口市,MOBILE,Android,weixin,360px*640px,,男,洛阳理工学院机械工程学院,大四,河南省，周口市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,周末,1001?2000元,非常不满意,1,0,1,0,1,0,寻求家长、老师帮助,1,0,1,0,1,0,0,支持,校内,0,1,1,0,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,1,0,1,0,0,一个月,实习条件和薪资待遇,一线城市,较多联系,,,,,6,7,存在较少不公平现象,,,,,,,1,0,1,1,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,有归属感和社交（单位氛围暖心，与同事关系融洽）
74,7YpQa0zM,8MZE0Dye,1*5,2022-02-16 13:58:37,2022-02-16 14:02:40,243,1,NriUJr,大学生兼职调查,39.144.179.45,114.6681720,33.5952080,河南省,周口市,MOBILE,Android,weixin,360px*800px,,男,河南科技大学，机械工程学院,大三,河南省，洛阳市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,周末,501-1000元,非常不满意,1,0,1,0,1,0,向相关部门投诉,1,0,0,1,1,0,0,支持,校内,1,0,1,1,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,准备进行,,,,,,,,,,,一个月,公司层次和品牌形象,学校所在城市,密切密切,6,7,存在较少不公平现象,,,,,,,0,1,1,0,1,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
75,7XAkPxOL,ve8QDJ4M,筱*,2022-02-16 13:55:55,2022-02-16 14:00:25,270,1,NriUJr,大学生兼职调查,125.65.139.27,105.7130940,29.0382840,四川省,泸州市,MOBILE,Android,weixin,360px*780px,,女,西南交通大学 机械工程学院,大三,四川省，成都市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,周末,500元及以下,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,1,0,1,1,0,0,0,支持,校内,1,1,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,公司层次和品牌形象,家乡城市,较多联系,5,5,存在较多不公平现象,1,1,0,0,0,0,1,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,满足安全需要（工作稳定，很少有焦虑）
76,M9X0g8ze,o7jDNzne,cdm****mT02G,2022-02-16 13:54:33,2022-02-16 13:58:15,222,1,NriUJr,大学生兼职调查,223.104.64.192,110.9244920,22.3567230,广东省,茂名市,MOBILE,Android,weixin,393px*851px,,女,湖北师范大学历史学院,大二,广东省，茂名市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,周末,500元及以下,非常不满意,0,0,1,0,0,1,,1,0,1,1,1,0,0,支持,校外,,,,,,,1,1,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,二到四个月,公司层次和品牌形象,一线城市,较多联系,4,5,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业之外可以继续保持该兼职,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
77,epD4J0Xe,9LQd9RW7,cdm****yP6bT,2022-02-16 13:54:55,2022-02-16 13:58:12,197,1,NriUJr,大学生兼职调查,117.169.223.250,115.3145280,27.5773780,江西省,吉安市,MOBILE,Android,weixin,360px*800px,,女,赣南师范大学文学院,大二,江西省，吉安市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,周末,501-1000元,非常不满意,0,0,0,0,0,1,,1,0,1,1,1,1,0,中立,校内,1,1,0,1,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,学校所在城市,较多联系,5,6,存在较少不公平现象,,,,,,,0,1,1,0,1,0,0,0,很有帮助,正式职业之外可以继续保持该兼职,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
78,LOyODW1M,Jeky6KA7,cdm****w6bD9,2022-02-16 13:55:15,2022-02-16 13:58:06,171,1,NriUJr,大学生兼职调查,112.9.6.199,118.8308336,35.6046302,山东省,日照市,MOBILE,iOS,weixin,375px*812px,,女,中国传媒大学媒体融合与传播国家重点实验室,研一,山东省，日照市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,寒暑假,1001?2000元,非常不满意,1,1,1,0,0,0,忍气吞声，自认倒霉,1,1,1,0,0,0,0,支持,校内,0,0,1,1,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,4,4,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,满足安全需要（工作稳定，很少有焦虑）
79,Mr5nJX0e,5Lw5PRvM,**,2022-02-16 13:50:00,2022-02-16 13:54:14,254,1,NriUJr,大学生兼职调查,120.235.149.209,115.1378180,24.1651110,广东省,河源市,MOBILE,Android,Chrome,360px*800px,,男,深圳大学经济学院,大二,广东省，河源市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,节假日,501-1000元,非常不满意,1,0,1,1,0,0,寻求家长、老师帮助,1,1,1,1,1,1,0,支持,校外,,,,,,,0,1,1,0,1,0,时间短暂来钱快上手快的兼职,进行过,1,0,1,1,0,0,一到二个月,公司层次和品牌形象,学校所在城市,密切密切,,,,,6,7,存在较少不公平现象,,,,,,,0,1,1,1,1,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
