,作答ID,用户ID,用户名,开始时间,结束时间,作答时长(秒),作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,随机元素,请选择你的性别,学校以及学院,年级,选择你所在家乡城市,您大学期间是否进行过兼职（包括实习）（）？,您对兼职的态度：,据您观察，兼职的学生学业受影响的程度如何？,是否考虑过找一份兼职？,您认为寻找兼职的困难可能有-兼职信息太少??,您认为寻找兼职的困难可能有-中介机构收费太高,您认为寻找兼职的困难可能有-担心受骗,您认为寻找兼职的困难可能有-选项难以找到心仪的兼职岗位,您认为寻找兼职的困难可能有-其他,您倾向于哪些类型的兼职？-工资高的兼职,您倾向于哪些类型的兼职？-与专业贴近的兼职,您倾向于哪些类型的兼职？-锻炼个人能力的兼职,您倾向于哪些类型的兼职？-自由度高的兼职,您倾向于哪些类型的兼职？-其他,您倾向于何时兼职?,您预期的兼职月薪是？,您未选择去兼职的原因是？-以学业为重,您未选择去兼职的原因是？-没有时间精力,您未选择去兼职的原因是？-有明确的人生规划,您未选择去兼职的原因是？-认为兼职没有意义，得不到锻炼,您未选择去兼职的原因是？-不了解或不感兴趣,您从事过几份兼职？,您曾从事的兼职的类型是-家教,您曾从事的兼职的类型是-校内助教,您曾从事的兼职的类型是-服务行业（含：餐厅、书店等实体店工作）,您曾从事的兼职的类型是-推销代理,您曾从事的兼职的类型是-企业实习?,您曾从事的兼职的类型是-体力劳动,您曾从事的兼职的类型是-其他,您兼职的主要目的-赚取收入,您兼职的主要目的-锻炼能力,您兼职的主要目的-积累工作经验，为就业做准备,您兼职的主要目的-满足个人爱好（旅行、游戏、恋爱等,您兼职的主要目的-充实业余时间?????,您兼职的主要目的-其他,您获得兼职信息的途径：-线下海报或广告,您获得兼职信息的途径：-专门中介机构,您获得兼职信息的途径：-老师或同学介绍,您获得兼职信息的途径：-网络信息?,您获得兼职信息的途径：-主动向招聘方询问,您获得兼职信息的途径：-其他,您倾向于何时兼职?.1,您当时的兼职月薪是？,本题检测是否认真作答，你如何看待大学生就业形势,您有过哪些被骗经历-网络兼职陷阱（刷单、打字、APP试玩点赞等）,您有过哪些被骗经历-中介坑骗,您有过哪些被骗经历-虚假招聘信息,您有过哪些被骗经历-拖欠工资,您有过哪些被骗经历-其他方式被骗,您有过哪些被骗经历-无被骗经历,您受骗后采取的措施是什么,通过兼职您有哪些收获-专业水平,通过兼职您有哪些收获-常用技能,通过兼职您有哪些收获-沟通交流,通过兼职您有哪些收获-人情世故,通过兼职您有哪些收获-忍耐毅力,通过兼职您有哪些收获-职场经验,通过兼职您有哪些收获-其他,您的父母对于兼职的态度是什么样的？,校内与校外兼职，您倾向于哪个？,您在寻找校内兼职过程中遇到的困难有？-校内兼职机会少,您在寻找校内兼职过程中遇到的困难有？-校内兼职信息闭塞,您在寻找校内兼职过程中遇到的困难有？-校内兼职报酬低,您在寻找校内兼职过程中遇到的困难有？-没有心仪的兼职岗位,您在寻找校内兼职过程中遇到的困难有？-其他,校园内服务性兼职和科研或助教岗位您倾向于哪一个,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职机会少,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职信息闭塞,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职报酬低,11.3您在寻找校外兼职过程中遇到的困难有？-没有心仪的兼职岗位,11.3您在寻找校外兼职过程中遇到的困难有？-距离、时间等原因,11.3您在寻找校外兼职过程中遇到的困难有？-其他,校园外兼职岗位您倾向于哪一个,是否进行过或者准备进行企业实习？,您获取实习招聘信息的主要途径？（选1?3个）-学校推荐,您获取实习招聘信息的主要途径？（选1?3个）-自己找中介,您获取实习招聘信息的主要途径？（选1?3个）-学姐学长内推,您获取实习招聘信息的主要途径？（选1?3个）-教育机构内推,您获取实习招聘信息的主要途径？（选1?3个）-自己关注企业招聘信息,您获取实习招聘信息的主要途径？（选1?3个）-其他,您的实习时间是多久呢？,对于实习选择来讲，什么是您最看重的呢？,您实习的地点在？,您做实习工作与您的专业相关性是？,您认为您的实习的时间一般多久为宜呢？,对于实习来讲，什么是您相对看重的呢？？,您实习的地点更看重什么呢？,您希望您的实习工作与您的专业相关性是？,您觉得兼职对学业的影响程度是？,经历过兼职之后您对兼职的态度是？,您认为在您从事兼职的过程中受到的待遇是否公平？,您遇到过哪些不公平现象？-分配不均,您遇到过哪些不公平现象？-专业质疑,您遇到过哪些不公平现象？-抢功背锅,您遇到过哪些不公平现象？-加班压榨,您遇到过哪些不公平现象？-刁难排挤???,您遇到过哪些不公平现象？-其他,您遇到的兼职单位对大学生有些哪要求-性别要求,您遇到的兼职单位对大学生有些哪要求-专业要求,您遇到的兼职单位对大学生有些哪要求-技能要求?,您遇到的兼职单位对大学生有些哪要求-院校要求,您遇到的兼职单位对大学生有些哪要求-地区要求,您遇到的兼职单位对大学生有些哪要求-民族要求,您遇到的兼职单位对大学生有些哪要求-外貌要求,您遇到的兼职单位对大学生有些哪要求-其他要求,您认为兼职对以后的职业选择是否有帮助？,兼职后，对于以后职业选择的方向是,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供很多兼职信息??,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-设立了专门机构，规范校内外兼职招聘市场?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮助学生维护合法权益?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供许多校内的兼职岗位,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮忙联系实习单位?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-不了解,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-其他,在您看来，您的大学着重培养学生哪些方面的能力？-逻辑思维,在您看来，您的大学着重培养学生哪些方面的能力？-提升眼界,在您看来，您的大学着重培养学生哪些方面的能力？-专业知识,在您看来，您的大学着重培养学生哪些方面的能力？-专业技能应用,在您看来，您的大学着重培养学生哪些方面的能力？-德智体美劳全面发展,在您看来，您的大学着重培养学生哪些方面的能力？-其他,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业理论扎实,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业技能丰富,在您看来，招聘单位通常更青睐具备哪些特点的人才？-涉猎专业多元,在您看来，招聘单位通常更青睐具备哪些特点的人才？-较强的应变能力,您对未来工作的期望：
342,MdP1AQ6M,27azQgZL,cdm****90b1D,2022-02-16 13:36:12,2022-02-16 13:39:41,209,1,NriUJr,大学生兼职调查,114.250.179.190,116.2712720,39.9517910,北京市,市辖区,MOBILE,Android,Chrome,360px*800px,,女,中央民族大学民族学与社会学学院,大二,北京市，市辖区,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,寒暑假,500元及以下,非常不满意,0,0,0,0,0,1,,1,1,1,0,1,0,0,中立,校外,,,,,,,1,1,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,一个月,与专业的相关性,一线城市,密切密切,6,5,公平,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
343,7BGOD9zL,Bepa8rBM,阿斯***红酒快乐,2022-02-16 13:35:59,2022-02-16 13:39:23,204,1,NriUJr,大学生兼职调查,222.168.41.152,125.2734100,43.8183900,吉林省,长春市,COMPUTER,Windows,Chrome,1536px*864px,,男,吉林大学-东北亚学院,研二,吉林省，长春市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,节假日,501-1000元,非常不满意,0,0,1,1,0,0,寻求家长、老师帮助,1,0,1,0,1,0,0,支持,校外,,,,,,,0,1,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,1,0,1,0,一到二个月,公司层次和品牌形象,学校所在城市,较多联系,,,,,6,5,存在较少不公平现象,,,,,,,0,0,0,1,1,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
344,Lm9qBRnL,JekjRYBL,cdm****SNE5R,2022-02-16 13:34:31,2022-02-16 13:39:23,292,1,NriUJr,大学生兼职调查,61.141.72.87,113.8727140,22.5842110,广东省,深圳市,MOBILE,Android,weixin,360px*780px,,女,广东财经大学 经济学院,大三,广东省，梅州市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,寒暑假,2001-3000 元,非常不满意,0,0,0,1,0,0,忍气吞声，自认倒霉,0,0,1,1,1,0,0,支持,校外,,,,,,,0,1,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,一个月,可以给出实习证明即可,一线城市,密切密切,5,5,存在较少不公平现象,,,,,,,0,0,0,0,1,0,1,0,有一点帮助,正式职业希望继续从事兼职做过的职业,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
345,LGBADpN7,leNgKvzM,a*d,2022-02-16 13:36:28,2022-02-16 13:38:35,127,1,NriUJr,大学生兼职调查,120.231.203.88,114.2415200,22.7090800,广东省,深圳市,COMPUTER,Windows,Chrome,1280px*720px,,男,华南师范大学  经管学院,大三,广东省，深圳市,否,无所谓,5,有过,1,1,1,1,0,0,1,0,1,0,寒暑假,501-1000元,,,,,,,,,,,,,,,,,,,,,,,,,,,,非常不满意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
346,MWWwa6GM,kMrmjBye,L**on,2022-02-16 13:33:38,2022-02-16 13:38:33,295,1,NriUJr,大学生兼职调查,223.104.204.103,109.1699830,34.3688560,陕西省,西安市,MOBILE,Android,weixin,360px*780px,,女,西安理工大学经济与管理学院,大二,陕西省，西安市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,寒暑假,2001-3000 元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,1,1,1,1,0,0,支持,校外,,,,,,,1,0,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,一到二个月,公司层次和品牌形象,一线城市,较多联系,5,5,存在较少不公平现象,,,,,,,1,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
347,7j9QJZmM,37KO4WP7,cdm****3BpEo,2022-02-16 13:32:03,2022-02-16 13:38:21,378,1,NriUJr,大学生兼职调查,120.229.244.123,116.1738430,22.9912190,广东省,揭阳市,MOBILE,Android,Chrome,393px*873px,,男,广州大学土木工程学院,大二,广东省，广州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,寒暑假,3001?5000元,非常不满意,0,1,1,1,0,0,向相关部门投诉,0,0,1,1,0,1,0,支持,校外,,,,,,,0,0,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,暂时没有打算,,,,,,,,,,,,,,,5,6,存在较少不公平现象,,,,,,,1,0,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,满足安全需要（工作稳定，很少有焦虑）
348,7AxODyoM,yevopkvM,cdm****egkzX,2022-02-16 13:30:55,2022-02-16 13:37:14,379,1,NriUJr,大学生兼职调查,115.195.255.41,120.0957900,30.4311270,浙江省,杭州市,MOBILE,iOS,Apple WebKit,414px*736px,,男,浙江大学工程学院,大二,江苏省，南京市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,寒暑假,3001?5000元,非常不满意,0,1,0,1,0,0,忍气吞声，自认倒霉,1,0,1,1,0,1,0,中立,校外,,,,,,,0,1,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,1,0,1,0,二到四个月,可以留用,一线城市,较多联系,,,,,6,7,无所谓,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业不会选择少数做过的兼职,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
349,eyPb6KvL,RMWJZgBe,cdm****kfgmf,2022-02-16 13:31:41,2022-02-16 13:36:56,315,1,NriUJr,大学生兼职调查,36.148.90.124,112.3703857,26.9663041,湖南省,衡阳市,MOBILE,iOS,weixin,414px*896px,,男,湖南师范大学文学院,大三,湖南省，长沙市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,节假日,2001-3000 元,非常不满意,0,0,1,0,0,0,向相关部门投诉,1,0,1,1,0,0,0,支持,校外,,,,,,,0,0,1,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,四到六个月,实习条件和薪资待遇,家乡城市,较多联系,5,6,存在较少不公平现象,,,,,,,0,1,1,1,0,0,1,0,有一点帮助,正式职业之外可以继续保持该兼职,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
350,7XAkPloL,4engyjBM,cdm****fD1jv,2022-02-16 13:27:45,2022-02-16 13:36:52,547,1,NriUJr,大学生兼职调查,39.144.23.233,114.6037520,34.0074070,河南省,周口市,MOBILE,Android,Chrome,360px*803px,,女,河南师范大学,大四,河南省，新乡市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,周末,500元及以下,非常不满意,1,0,0,0,0,0,向相关部门投诉,0,0,1,0,0,0,0,支持,校外,,,,,,,0,0,0,0,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,一到二个月,公司层次和品牌形象,学校所在城市,较多联系,6,7,存在较少不公平现象,,,,,,,0,0,1,0,0,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,满足安全需要（工作稳定，很少有焦虑）
351,eyPb6aQL,o7jD6yYe,刘*财,2022-02-16 13:33:12,2022-02-16 13:36:48,216,1,NriUJr,大学生兼职调查,140.207.23.237,121.2454980,31.3780530,上海市,市辖区,MOBILE,Android,weixin,393px*851px,,男,上海大学材料学院,大四,上海市，市辖区,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,寒暑假,1001?2000元,非常不满意,0,0,0,0,0,1,,0,0,1,1,1,1,0,支持,校外,,,,,,,0,1,1,0,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,学校所在城市,较多联系,5,6,存在较少不公平现象,,,,,,,1,0,0,0,1,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,满足自我实现需要（激发潜能，实现自己的价值）
352,M1KAXQEL,G7X5jnDL,cdm****CS49b,2022-02-16 13:33:01,2022-02-16 13:36:45,224,1,NriUJr,大学生兼职调查,36.158.146.29,112.3769520,26.4084800,湖南省,衡阳市,MOBILE,iOS,Apple WebKit,375px*812px,,男,南华大学衡阳医学院,大三,湖南省，衡阳市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,周末,2001-3000 元,非常不满意,0,0,0,1,0,0,忍气吞声，自认倒霉,0,1,1,1,0,1,0,中立,校外,,,,,,,1,1,0,0,1,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,3,3,存在较少不公平现象,,,,,,,0,1,1,0,1,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,满足自我实现需要（激发潜能，实现自己的价值）
353,7XAkPkrL,8MZN8Y1M,cdm****vhS0a,2022-02-16 13:33:15,2022-02-16 13:36:18,183,1,NriUJr,大学生兼职调查,14.108.156.98,106.4633477,29.5641068,重庆市,市辖区,MOBILE,iOS,weixin,414px*896px,,女,重庆大学公共管理学院,大三,重庆市，市辖区,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,工作日,500元及以下,非常不满意,0,0,0,0,0,1,,0,0,1,1,0,0,0,支持,校外,,,,,,,1,1,1,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,暂时没有打算,,,,,,,,,,,,,,,5,6,公平,,,,,,,1,1,1,1,1,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,受到尊重（工作体面有尊严
354,LwPDbDne,yevAxR3L,cdm****bBP7t,2022-02-16 13:24:39,2022-02-16 13:36:19,700,1,NriUJr,大学生兼职调查,113.65.152.20,113.3647280,23.1383220,广东省,广州市,MOBILE,Android,weixin,360px*640px,,男,湖南大学金融学院,大三,湖南省，株洲市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,周末,1001?2000元,非常不满意,0,0,0,0,0,1,,1,1,1,1,1,1,0,支持,校外,,,,,,,0,0,1,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,0,1,1,0,二到四个月,与专业的相关性,学校所在城市,较多联系,,,,,5,6,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
355,ebqmDmnL,BMDRgokL,cdm****upLBN,2022-02-16 13:24:25,2022-02-16 13:36:15,710,1,NriUJr,大学生兼职调查,117.136.12.179,113.3645793,23.1383377,广东省,广州市,MOBILE,iOS,weixin,414px*896px,,男,武汉大学法学院,大四,江西省，南昌市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,周末,1001?2000元,非常不满意,0,0,0,0,0,1,,1,1,1,1,1,1,0,支持,校外,,,,,,,0,0,1,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,0,1,1,0,二到四个月,与专业的相关性,学校所在城市,较多联系,,,,,5,6,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,满足自我实现需要（激发潜能，实现自己的价值）
356,7aQnpn67,5LmqgGKL,cdm****4TA85,2022-02-16 13:33:41,2022-02-16 13:36:03,142,1,NriUJr,大学生兼职调查,123.101.125.174,115.2185000,35.5268320,河南省,濮阳市,MOBILE,Android,Chrome,393px*873px,,女,河南师范大学环境学院,大一,河南省，濮阳市,否,推荐,3,有过,0,0,1,1,0,0,0,1,1,0,周末,501-1000元,,,,,,,,,,,,,,,,,,,,,,,,,,,,非常不满意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
357,M28ArA8L,ve8GwngL,cdm****YLlcx,2022-02-16 13:26:11,2022-02-16 13:35:53,582,1,NriUJr,大学生兼职调查,112.96.194.156,113.5434640,23.1548680,广东省,广州市,MOBILE,Android,Chrome,360px*800px,,女,广州大学 机械与电气工程学院,大三,广东省，广州市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,周末,501-1000元,非常不满意,1,1,0,0,0,0,忍气吞声，自认倒霉,0,1,1,1,1,0,0,支持,校外,,,,,,,0,0,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,四到六个月,与专业的相关性,一线城市,密切密切,5,6,存在较少不公平现象,,,,,,,1,1,1,1,1,0,1,0,很有帮助,正式职业不会选择绝大多数做过的兼职,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
358,LwPDbrYe,z7AO4G9e,cdm****5WXRE,2022-02-16 13:25:03,2022-02-16 13:35:43,640,1,NriUJr,大学生兼职调查,59.46.188.203,121.5694960,38.8873010,辽宁省,大连市,MOBILE,Android,weixin,393px*851px,,男,中国科学院大学化学化工学院,博士,山东省，潍坊市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,寒暑假,1001?2000元,非常不满意,0,0,0,0,0,1,,0,0,1,1,1,0,0,中立,校内,1,0,0,1,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,0,0,0,1,0,一个月,与专业的相关性,学校所在城市,较多联系,,,,,4,4,存在较少不公平现象,,,,,,,1,1,0,0,0,0,0,0,基本没有帮助,,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
359,7KvOayOM,pLz3Jlke,***,2022-02-16 13:33:08,2022-02-16 13:35:36,148,1,NriUJr,大学生兼职调查,39.144.181.191,112.5279810,33.0171050,河南省,南阳市,MOBILE,Android,Chrome,393px*873px,,女,河南理工大学商学院,大三,河南省，郑州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,周末,1001?2000元,非常不满意,1,0,0,1,0,0,向相关部门投诉,0,1,1,1,0,0,0,中立,校外,,,,,,,0,0,0,1,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,一线城市,较多联系,5,4,存在较少不公平现象,,,,,,,0,0,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,有归属感和社交（单位氛围暖心，与同事关系融洽）
360,epD4Jape,JekplXkM,R**mon,2022-02-16 13:32:16,2022-02-16 13:35:25,189,1,NriUJr,大学生兼职调查,42.84.226.107,121.5868400,38.9136220,辽宁省,大连市,MOBILE,iOS,Apple WebKit,390px*844px,,男,吉林大学法学院,大三,辽宁省，大连市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,寒暑假,500元及以下,非常不满意,0,0,0,0,0,1,,1,0,1,1,0,1,0,支持,校外,,,,,,,0,1,1,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,暂时没有打算,,,,,,,,,,,,,,,5,5,存在较少不公平现象,,,,,,,1,1,1,1,1,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,受到尊重（工作体面有尊严
361,ev9lJXnL,z7lDmW47, *dn,2022-02-16 13:32:27,2022-02-16 13:35:24,177,1,NriUJr,大学生兼职调查,112.43.3.61,87.6543380,43.9477300,新疆维吾尔自治区,乌鲁木齐市,MOBILE,Android,weixin,360px*780px,,女,陕西师范大学生命科学学院,大三,新疆维吾尔自治区，乌鲁木齐市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,周末,1001?2000元,非常不满意,0,0,0,0,0,1,,0,0,1,1,0,0,0,支持,校外,,,,,,,0,0,0,0,1,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,5,5,公平,,,,,,,0,0,1,0,0,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
362,Mr5nJJEe,yevbg63e,cdm****Qwvln,2022-02-16 13:28:42,2022-02-16 13:35:10,388,1,NriUJr,大学生兼职调查,171.127.43.123,113.3380120,40.0697720,山西省,大同市,MOBILE,Android,Chrome,320px*712px,,女,天津外国语大学国传学院,大三,山西省，大同市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,周末,500元及以下,非常不满意,0,0,0,0,0,1,,0,1,1,0,0,0,0,中立,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,进行过,0,0,0,0,1,1,二到四个月,与专业的相关性,学校所在城市,较多联系,,,,,5,3,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
363,eyPb6pBL,xLVbWgaL,暴*熊猫,2022-02-16 13:30:57,2022-02-16 13:34:49,232,1,NriUJr,大学生兼职调查,106.47.149.224,117.4288170,38.9860160,天津市,市辖区,MOBILE,Android,weixin,360px*780px,,女,北京林业大学园林学院,大三,天津市，市辖区,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,寒暑假,1001?2000元,非常不满意,1,0,0,1,0,0,忍气吞声，自认倒霉,0,0,1,1,1,0,0,中立,校外,,,,,,,0,1,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,学校所在城市,毫无联系,3,5,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,满足自我实现需要（激发潜能，实现自己的价值）
364,Mo12JyOL,VMJx1R3L,cdm****3ArSv,2022-02-16 13:31:04,2022-02-16 13:34:30,206,1,NriUJr,大学生兼职调查,223.104.122.123,114.3600670,30.5292640,湖北省,武汉市,MOBILE,Android,Chrome,393px*873px,,男,武汉大学哲学学院,研二,湖北省，孝感市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,寒暑假,501-1000元,非常不满意,0,0,0,0,0,1,,0,0,1,1,1,1,0,支持,校内,1,1,1,0,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,4,2,存在较少不公平现象,,,,,,,1,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
