,作答ID,用户ID,用户名,开始时间,结束时间,作答时长(秒),作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,随机元素,请选择你的性别,学校以及学院,年级,选择你所在家乡城市,您大学期间是否进行过兼职（包括实习）（）？,您对兼职的态度：,据您观察，兼职的学生学业受影响的程度如何？,是否考虑过找一份兼职？,您认为寻找兼职的困难可能有-兼职信息太少??,您认为寻找兼职的困难可能有-中介机构收费太高,您认为寻找兼职的困难可能有-担心受骗,您认为寻找兼职的困难可能有-选项难以找到心仪的兼职岗位,您认为寻找兼职的困难可能有-其他,您倾向于哪些类型的兼职？-工资高的兼职,您倾向于哪些类型的兼职？-与专业贴近的兼职,您倾向于哪些类型的兼职？-锻炼个人能力的兼职,您倾向于哪些类型的兼职？-自由度高的兼职,您倾向于哪些类型的兼职？-其他,您倾向于何时兼职?,您预期的兼职月薪是？,您未选择去兼职的原因是？-以学业为重,您未选择去兼职的原因是？-没有时间精力,您未选择去兼职的原因是？-有明确的人生规划,您未选择去兼职的原因是？-认为兼职没有意义，得不到锻炼,您未选择去兼职的原因是？-不了解或不感兴趣,您从事过几份兼职？,您曾从事的兼职的类型是-家教,您曾从事的兼职的类型是-校内助教,您曾从事的兼职的类型是-服务行业（含：餐厅、书店等实体店工作）,您曾从事的兼职的类型是-推销代理,您曾从事的兼职的类型是-企业实习?,您曾从事的兼职的类型是-体力劳动,您曾从事的兼职的类型是-其他,您兼职的主要目的-赚取收入,您兼职的主要目的-锻炼能力,您兼职的主要目的-积累工作经验，为就业做准备,您兼职的主要目的-满足个人爱好（旅行、游戏、恋爱等,您兼职的主要目的-充实业余时间?????,您兼职的主要目的-其他,您获得兼职信息的途径：-线下海报或广告,您获得兼职信息的途径：-专门中介机构,您获得兼职信息的途径：-老师或同学介绍,您获得兼职信息的途径：-网络信息?,您获得兼职信息的途径：-主动向招聘方询问,您获得兼职信息的途径：-其他,您倾向于何时兼职?.1,您当时的兼职月薪是？,本题检测是否认真作答，你如何看待大学生就业形势,您有过哪些被骗经历-网络兼职陷阱（刷单、打字、APP试玩点赞等）,您有过哪些被骗经历-中介坑骗,您有过哪些被骗经历-虚假招聘信息,您有过哪些被骗经历-拖欠工资,您有过哪些被骗经历-其他方式被骗,您有过哪些被骗经历-无被骗经历,您受骗后采取的措施是什么,通过兼职您有哪些收获-专业水平,通过兼职您有哪些收获-常用技能,通过兼职您有哪些收获-沟通交流,通过兼职您有哪些收获-人情世故,通过兼职您有哪些收获-忍耐毅力,通过兼职您有哪些收获-职场经验,通过兼职您有哪些收获-其他,您的父母对于兼职的态度是什么样的？,校内与校外兼职，您倾向于哪个？,您在寻找校内兼职过程中遇到的困难有？-校内兼职机会少,您在寻找校内兼职过程中遇到的困难有？-校内兼职信息闭塞,您在寻找校内兼职过程中遇到的困难有？-校内兼职报酬低,您在寻找校内兼职过程中遇到的困难有？-没有心仪的兼职岗位,您在寻找校内兼职过程中遇到的困难有？-其他,校园内服务性兼职和科研或助教岗位您倾向于哪一个,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职机会少,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职信息闭塞,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职报酬低,11.3您在寻找校外兼职过程中遇到的困难有？-没有心仪的兼职岗位,11.3您在寻找校外兼职过程中遇到的困难有？-距离、时间等原因,11.3您在寻找校外兼职过程中遇到的困难有？-其他,校园外兼职岗位您倾向于哪一个,是否进行过或者准备进行企业实习？,您获取实习招聘信息的主要途径？（选1?3个）-学校推荐,您获取实习招聘信息的主要途径？（选1?3个）-自己找中介,您获取实习招聘信息的主要途径？（选1?3个）-学姐学长内推,您获取实习招聘信息的主要途径？（选1?3个）-教育机构内推,您获取实习招聘信息的主要途径？（选1?3个）-自己关注企业招聘信息,您获取实习招聘信息的主要途径？（选1?3个）-其他,您的实习时间是多久呢？,对于实习选择来讲，什么是您最看重的呢？,您实习的地点在？,您做实习工作与您的专业相关性是？,您认为您的实习的时间一般多久为宜呢？,对于实习来讲，什么是您相对看重的呢？？,您实习的地点更看重什么呢？,您希望您的实习工作与您的专业相关性是？,您觉得兼职对学业的影响程度是？,经历过兼职之后您对兼职的态度是？,您认为在您从事兼职的过程中受到的待遇是否公平？,您遇到过哪些不公平现象？-分配不均,您遇到过哪些不公平现象？-专业质疑,您遇到过哪些不公平现象？-抢功背锅,您遇到过哪些不公平现象？-加班压榨,您遇到过哪些不公平现象？-刁难排挤???,您遇到过哪些不公平现象？-其他,您遇到的兼职单位对大学生有些哪要求-性别要求,您遇到的兼职单位对大学生有些哪要求-专业要求,您遇到的兼职单位对大学生有些哪要求-技能要求?,您遇到的兼职单位对大学生有些哪要求-院校要求,您遇到的兼职单位对大学生有些哪要求-地区要求,您遇到的兼职单位对大学生有些哪要求-民族要求,您遇到的兼职单位对大学生有些哪要求-外貌要求,您遇到的兼职单位对大学生有些哪要求-其他要求,您认为兼职对以后的职业选择是否有帮助？,兼职后，对于以后职业选择的方向是,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供很多兼职信息??,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-设立了专门机构，规范校内外兼职招聘市场?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮助学生维护合法权益?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供许多校内的兼职岗位,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮忙联系实习单位?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-不了解,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-其他,在您看来，您的大学着重培养学生哪些方面的能力？-逻辑思维,在您看来，您的大学着重培养学生哪些方面的能力？-提升眼界,在您看来，您的大学着重培养学生哪些方面的能力？-专业知识,在您看来，您的大学着重培养学生哪些方面的能力？-专业技能应用,在您看来，您的大学着重培养学生哪些方面的能力？-德智体美劳全面发展,在您看来，您的大学着重培养学生哪些方面的能力？-其他,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业理论扎实,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业技能丰富,在您看来，招聘单位通常更青睐具备哪些特点的人才？-涉猎专业多元,在您看来，招聘单位通常更青睐具备哪些特点的人才？-较强的应变能力,您对未来工作的期望：
56,M6BPyoRM,ve8QkOdM,cdm****pSINA,2022-02-16 13:39:34,2022-02-16 13:43:14,220,1,NriUJr,大学生兼职调查,1.80.175.210,109.2038440,34.3773930,陕西省,西安市,MOBILE,Android,weixin,393px*873px,,女,石家庄铁道大学化工学院,大三,陕西省，西安市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,工作日,501-1000元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,1,1,1,1,0,0,支持,校内,1,1,0,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,与专业的相关性,一线城市,密切密切,5,6,存在较多不公平现象,1,0,1,1,0,0,1,1,1,0,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,有归属感和社交（单位氛围暖心，与同事关系融洽）
57,MWWwa6GM,kMrmjBye,L**on,2022-02-16 13:33:38,2022-02-16 13:38:33,295,1,NriUJr,大学生兼职调查,223.104.204.103,109.1699830,34.3688560,陕西省,西安市,MOBILE,Android,weixin,360px*780px,,女,西安理工大学经济与管理学院,大二,陕西省，西安市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,寒暑假,2001-3000 元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,1,1,1,1,0,0,支持,校外,,,,,,,1,0,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,一到二个月,公司层次和品牌形象,一线城市,较多联系,5,5,存在较少不公平现象,,,,,,,1,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
58,7AxODyoM,yevopkvM,cdm****egkzX,2022-02-16 13:30:55,2022-02-16 13:37:14,379,1,NriUJr,大学生兼职调查,115.195.255.41,120.0957900,30.4311270,浙江省,杭州市,MOBILE,iOS,Apple WebKit,414px*736px,,男,浙江大学工程学院,大二,江苏省，南京市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,寒暑假,3001?5000元,非常不满意,0,1,0,1,0,0,忍气吞声，自认倒霉,1,0,1,1,0,1,0,中立,校外,,,,,,,0,1,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,1,0,1,0,二到四个月,可以留用,一线城市,较多联系,,,,,6,7,无所谓,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业不会选择少数做过的兼职,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
59,Lz9l1PK7,BMDDYJ9M,cdm****UtBeO,2022-02-16 13:30:09,2022-02-16 13:36:38,389,1,NriUJr,大学生兼职调查,223.88.62.34,113.6719710,34.7822490,河南省,郑州市,MOBILE,Android,Chrome,393px*851px,,男,中原工学院纺织学院,大三,河南省，郑州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,节假日,501-1000元,非常不满意,0,0,1,0,0,0,忍气吞声，自认倒霉,0,0,1,1,1,0,0,中立,校内,0,1,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,可以留用,学校所在城市,较多联系,5,5,存在较少不公平现象,,,,,,,1,1,0,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,受到尊重（工作体面有尊严
60,Mo12JyOL,VMJx1R3L,cdm****3ArSv,2022-02-16 13:31:04,2022-02-16 13:34:30,206,1,NriUJr,大学生兼职调查,223.104.122.123,114.3600670,30.5292640,湖北省,武汉市,MOBILE,Android,Chrome,393px*873px,,男,武汉大学哲学学院,研二,湖北省，孝感市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,寒暑假,501-1000元,非常不满意,0,0,0,0,0,1,,0,0,1,1,1,1,0,支持,校内,1,1,1,0,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,4,2,存在较少不公平现象,,,,,,,1,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
61,LVJraDmL,J7BBKqn7,cdm****iOwcS,2022-02-16 13:29:07,2022-02-16 13:34:07,300,1,NriUJr,大学生兼职调查,223.147.87.94,113.6358490,28.1395220,湖南省,长沙市,MOBILE,Android,Chrome,360px*800px,,女,广东外语外贸大学 英语语言文学,研一,湖南省，长沙市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,寒暑假,1001?2000元,非常不满意,0,0,0,0,0,1,,0,1,1,1,1,1,0,中立,校内,1,1,0,1,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,0,1,0,1,0,二到四个月,实习条件和薪资待遇,学校所在城市,较多联系,,,,,3,5,无所谓,,,,,,,0,1,1,1,0,0,1,0,有一点帮助,正式职业之外可以继续保持该兼职,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,满足安全需要（工作稳定，很少有焦虑）
62,MZqyprDe,yevX2oA7,cdm****qfwEH,2022-02-16 13:27:46,2022-02-16 13:32:33,287,1,NriUJr,大学生兼职调查,111.18.129.93,109.2513780,34.6650930,陕西省,西安市,MOBILE,Android,weixin,321px*705px,,女,西安工业大学计算机科学与工程学院,大二,陕西省，西安市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,周末,1001?2000元,非常不满意,1,0,0,0,1,0,诉诸法律,0,0,1,1,0,1,0,支持,校外,,,,,,,1,0,0,1,1,0,时间短暂来钱快上手快的兼职,进行过,1,1,1,0,0,0,一到二个月,与专业的相关性,学校所在城市,较多联系,,,,,7,7,存在较少不公平现象,,,,,,,1,1,1,1,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,满足自我实现需要（激发潜能，实现自己的价值）
63,MJnODYdM,8MZNKPyM,钉*,2022-02-16 13:25:54,2022-02-16 13:29:51,237,1,NriUJr,大学生兼职调查,218.2.107.250,118.8237730,31.8908240,江苏省,南京市,MOBILE,Android,weixin,400px*889px,,男,东南大学交通学院,研二,河北省，保定市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,周末,501-1000元,非常不满意,0,0,0,0,0,1,,0,1,1,0,1,0,0,支持,校内,1,0,0,0,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,3,6,存在较多不公平现象,1,0,0,1,0,0,1,0,1,1,0,0,0,0,基本没有帮助,,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,受到尊重（工作体面有尊严
64,MdP1AWbM,z7APY2zM,cdm****ZQRRo,2022-02-16 13:25:08,2022-02-16 13:28:46,218,1,NriUJr,大学生兼职调查,115.60.85.173,113.6175420,34.6901190,河南省,郑州市,MOBILE,Android,weixin,393px*851px,,女,郑州师范学院文学院,大四,河南省，郑州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,周末,501-1000元,非常不满意,0,1,0,1,0,0,其他,0,1,1,1,1,1,0,支持,校外,,,,,,,1,1,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,1,0,0,0,四到六个月,与专业的相关性,家乡城市,密切密切,,,,,6,5,存在较多不公平现象,1,1,1,1,1,0,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,满足安全需要（工作稳定，很少有焦虑）
65,7aQnp8E7,p7YdWZMa,cdm****oon3g,2022-02-16 13:22:58,2022-02-16 13:27:47,289,1,NriUJr,大学生兼职调查,112.97.192.183,113.8945176,22.9985210,广东省,东莞市,MOBILE,iOS,weixin,390px*844px,,男,北部湾大学石油与化工学院,大三,广西壮族自治区，贵港市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,节假日,2001-3000 元,非常不满意,0,0,0,0,0,1,,0,0,1,1,1,1,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,学校所在城市,较多联系,6,7,存在较少不公平现象,,,,,,,1,0,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
66,7lO8KOxM,9LQqRZGL,cdm****TajLZ,2022-02-16 13:22:54,2022-02-16 13:26:58,244,1,NriUJr,大学生兼职调查,117.136.50.139,108.9100310,34.2328950,陕西省,西安市,MOBILE,Android,weixin,360px*803px,,女,西电 电院,研一,陕西省，西安市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,周末,2001-3000 元,非常不满意,0,1,1,0,0,0,向相关部门投诉,0,0,1,1,1,0,0,中立,校内,0,1,0,1,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,一线城市,较多联系,4,5,存在较少不公平现象,,,,,,,0,1,1,1,0,0,1,0,有一点帮助,正式职业之外可以继续保持该兼职,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
67,7j9QJ9oM,VMJQPzwe,cdm****P7F3g,2022-02-16 13:23:23,2022-02-16 13:27:03,220,1,NriUJr,大学生兼职调查,60.255.166.237,104.1212260,30.6507280,四川省,成都市,MOBILE,Android,Chrome,360px*780px,,女,成都理工大学管理与科学学院,大三,四川省，成都市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,寒暑假,501-1000元,非常不满意,0,0,0,0,0,1,,1,1,1,1,0,1,0,支持,校外,,,,,,,1,1,1,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,0,1,0,0,1,0,一个月,可以给出实习证明即可,一线城市,较多联系,,,,,6,6,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
68,ebqmDkYL,kMrmX6Be,a**ya,2022-02-16 13:22:55,2022-02-16 13:26:15,200,1,NriUJr,大学生兼职调查,1.83.83.204,109.1558190,34.6429740,陕西省,西安市,MOBILE,Android,Chrome,360px*780px,,女,西北师范大学文学院,大二,陕西省，西安市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,工作日,2001-3000 元,非常不满意,0,0,0,0,0,1,,1,1,1,1,1,0,0,中立,校外,,,,,,,1,0,0,0,1,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,3,6,公平,,,,,,,1,1,1,0,0,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
69,MJnOolmM,G7XWYGBM,cdm****AdexE,2022-02-16 13:09:34,2022-02-16 13:13:09,215,1,NriUJr,大学生兼职调查,123.152.215.153,121.1439050,30.0404260,浙江省,宁波市,MOBILE,Android,weixin,360px*800px,,女,浙江经济职业技术学院,大一,浙江省，宁波市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,寒暑假,3001?5000元,非常不满意,0,0,0,0,0,1,,0,0,1,0,1,0,0,支持,校外,,,,,,,1,0,1,1,1,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,4,6,存在较少不公平现象,,,,,,,0,0,0,0,0,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
70,LwPDpJze,QL0rpjjM,cdm****yE6Mj,2022-02-16 13:07:47,2022-02-16 13:12:10,263,1,NriUJr,大学生兼职调查,221.231.183.121,118.9633610,31.7286770,江苏省,南京市,MOBILE,Android,weixin,360px*800px,,女,南京中医药大学整合医学学院,大三,江苏省，南京市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,工作日,1001?2000元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,1,1,0,0,0,0,支持,校内,1,1,0,0,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,4,5,无所谓,,,,,,,0,0,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
71,7XAk0GDL,9LQqBAGL,cdm****z9b2F,2022-02-16 13:08:23,2022-02-16 13:12:04,221,1,NriUJr,大学生兼职调查,123.168.70.241,120.0074812,35.7939991,山东省,青岛市,MOBILE,iOS,weixin,414px*896px,,女,西南财经大学工商管理学院,大二,山东省，青岛市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,工作日,500元及以下,非常不满意,0,0,1,0,0,0,忍气吞声，自认倒霉,0,0,1,0,0,1,0,支持,校内,1,1,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,学校所在城市,较多联系,4,5,公平,,,,,,,0,1,1,1,0,0,0,0,很有帮助,正式职业不会选择少数做过的兼职,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
72,7AxOvmoM,xMoVO04e,小**玛丽,2022-02-16 13:05:25,2022-02-16 13:07:30,125,1,NriUJr,大学生兼职调查,111.8.47.37,112.9527393,28.2590061,湖南省,长沙市,MOBILE,iOS,weixin,390px*844px,,女,浙江大学传媒学院,大四,湖南省，长沙市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,寒暑假,1001?2000元,非常不满意,0,0,0,0,0,1,,1,1,1,1,1,1,0,支持,校内,1,0,1,0,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,进行过,1,0,1,0,1,0,大于六个月,公司层次和品牌形象,一线城市,密切密切,,,,,6,4,存在较少不公平现象,,,,,,,1,1,1,1,1,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
